	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.000329547247409	75.5743117593
51.0	0.000346801274424	74.4477153756
52.0	0.000365511881082	73.1708264513
53.0	0.000385851983767	71.7146521238
54.0	0.000408001236381	70.0435604312
55.0	0.000432131639015	68.1137769171
56.0	0.000458379727155	65.8717546812
57.0	0.000486796166311	63.2526890598
58.0	0.00051725910523	60.1798049802
59.0	0.000549334002181	56.5657019985
60.0	0.000582065872452	52.3180846287
61.0	0.000613715294389	47.3534766411
62.0	0.00064152217442	41.6229834213
63.0	0.000661713127087	35.1511324918
64.0	0.000670077462777	28.0786509077
65.0	0.000663268810395	20.6842834381
66.0	0.000640349607479	13.3556289249
67.0	0.000603485916967	6.50573766597
68.0	0.000557131278349	0.477321643568
69.0	0.000506317641871	-4.51179071630
70.0	0.000455242591369	-8.36545577666
71.0	0.000406722052307	-11.0713698732
72.0	0.000362312102272	-12.6587729882
73.0	0.00032268704338	-13.1680104499
74.0	0.000288006399834	-12.6351468782
75.0	0.000258178646869	-11.0894632841
76.0	0.000233020661827	-8.56123072587
77.0	0.000212338087082	-5.09765516975
78.0	0.000195950812819	-0.78381515104
79.0	0.000183682050273	4.23804464946
80.0	0.000175327706486	9.76142782358
81.0	0.000170624805397	15.5304794065
82.0	0.000169237259095	21.2768391471
83.0	0.000170768305204	26.7643393654
84.0	0.000174794126334	31.8218033377
85.0	0.000180903185326	36.3529535448
86.0	0.000188727045367	40.3264782586
87.0	0.000197956734274	43.7567561039
88.0	0.000208346211824	46.6845424716
89.0	0.000219707663147	49.1621970765
90.0	0.000231903096874	51.2441990730
91.0	0.000244835225348	52.9819027887
92.0	0.000258439155435	54.4211268424
93.0	0.000272675457377	55.6014146854
94.0	0.000287524668313	56.5561773716
95.0	0.000302983059192	57.3132402669
96.0	0.00031905942949	57.8955267606
97.0	0.000335772692703	58.3217420274
98.0	0.000353150049636	58.6069939915
99.0	0.000371225573829	58.7633292796
100.0	0.000390039069484	58.8001318759
