	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.00542295442918	70.8927039362
51.0	0.00578712178654	69.4634398005
52.0	0.00618951142426	67.8588870949
53.0	0.00663555551727	66.0472914013
54.0	0.00713131283487	63.9898749275
55.0	0.00768330373129	61.6392681298
56.0	0.00829809061139	58.9378017041
57.0	0.00898139756291	55.8159270721
58.0	0.00973644058866	52.1913910679
59.0	0.0105610027599	47.9704433069
60.0	0.0114427519409	43.0534007320
61.0	0.0123526850748	37.3481596876
62.0	0.0132380209285	30.7957124675
63.0	0.0140189004169	23.4086890263
64.0	0.0145966152455	15.3137716570
65.0	0.0148792731246	6.77307520168
66.0	0.0148177808342	-1.84553941864
67.0	0.0144289162463	-10.1524827092
68.0	0.013786502705	-17.8329271587
69.0	0.0129884724743	-24.7021112286
70.0	0.0121245987256	-30.7028823137
71.0	0.0112603206101	-35.8684164806
72.0	0.0104354694712	-40.2800032494
73.0	0.00967007581787	-44.0356646268
74.0	0.00897126680146	-47.2319291902
75.0	0.00833873434073	-49.9553547007
76.0	0.0077683718687	-52.2797977620
77.0	0.00725445470985	-54.2665590229
78.0	0.00679084955192	-55.9657265982
79.0	0.00637163448999	-57.4178545207
80.0	0.0059913818686	-58.6555821818
81.0	0.00564525796221	-59.7050452751
82.0	0.00532902808789	-60.5870409845
83.0	0.00503901718775	-61.3179627884
84.0	0.00477205247858	-61.9105340275
85.0	0.00452540231948	-62.3743747085
86.0	0.00429671809666	-62.7164315938
87.0	0.00408398214228	-62.9412966286
88.0	0.00388546271357	-63.0514348412
89.0	0.00369967605934	-63.0473372457
90.0	0.00352535512283	-62.9276125905
91.0	0.00336142439372	-62.6890289089
92.0	0.00320698024518	-62.3265150435
93.0	0.00306127639264	-61.8331344703
94.0	0.00292371404172	-61.2000457353
95.0	0.00279383647276	-60.4164695009
96.0	0.00267132790063	-59.4696929391
97.0	0.00255601639943	-58.3451544608
98.0	0.0024478807102	-57.0266736699
99.0	0.00234706046062	-55.4969160341
100.0	0.00225386890792	-53.7381671557
