	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.00254059448034	66.6897214518
51.0	0.0027467983686	65.0978265430
52.0	0.00297743919462	63.3245726344
53.0	0.00323628884742	61.3379045887
54.0	0.0035276676244	59.0987254384
55.0	0.00385640727311	56.5593263756
56.0	0.00422768209044	53.6616769008
57.0	0.00464658686327	50.3358436350
58.0	0.00511725994222	46.4991626943
59.0	0.00564124920244	42.0574448871
60.0	0.0062147558955	36.9105374250
61.0	0.00682455134509	30.9658334221
62.0	0.00744313630246	24.1637849842
63.0	0.00802552916707	16.5164415593
64.0	0.00851238494796	8.14986043445
65.0	0.00884380046724	-0.67451734332
66.0	0.0089809814728	-9.58955860704
67.0	0.00892256903816	-18.2064610305
68.0	0.00870292563927	-26.2112501966
69.0	0.00837473729554	-33.4200904877
70.0	0.00798982822986	-39.7768363671
71.0	0.00758824263849	-45.3157609144
72.0	0.00719606587891	-50.1193514062
73.0	0.00682790291156	-54.2869394495
74.0	0.00649048274349	-57.9164892163
75.0	0.00618572916969	-61.0961348115
76.0	0.00591290510594	-63.9014674474
77.0	0.00566995720725	-66.3957008049
78.0	0.00545430087591	-68.6310374140
79.0	0.00526325141142	-70.6503732819
80.0	0.00509424472103	-72.4889477757
81.0	0.00494493800982	-74.1757894352
82.0	0.00481324466634	-75.7349217024
83.0	0.00469733480036	-77.1863438439
84.0	0.00459561913482	-78.5468183264
85.0	0.00450672602099	-79.8304993770
86.0	0.00442947674628	-81.0494339709
87.0	0.00436286177943	-82.2139618525
88.0	0.00430601911372	-83.3330361188
89.0	0.00425821515295	-84.4144814477
90.0	0.00421882819514	-85.4652034613
91.0	0.00418733426322	-86.4913596461
92.0	0.00416329516452	-87.4985001954
93.0	0.00414634835703	-88.4916851070
94.0	0.00413619851347	-89.4755826282
95.0	0.00413261042475	-90.4545530013
96.0	0.00413540308053	-91.4327206954
97.0	0.00414444470794	-92.4140375911
98.0	0.00415964863403	-93.4023391168
99.0	0.00418096974356	-94.4013948741
100.0	0.00420840142657	-95.4148743678
