	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.000316128544747	-120.302143593
51.0	0.000348916414241	-121.822846595
52.0	0.000385966198025	-123.521628402
53.0	0.000427965267044	-125.430593533
54.0	0.000475712682912	-127.588873129
55.0	0.000530120652958	-130.044195992
56.0	0.000592196705947	-132.854598640
57.0	0.000662986829792	-136.090007469
58.0	0.000743445634038	-139.833066682
59.0	0.000834180656187	-144.177933523
60.0	0.000935002456412	-149.224716941
61.0	0.00104422962513	-155.065968490
62.0	0.00115781498012	-161.761169561
63.0	0.00126865910357	-169.298192997
64.0	0.00136689805343	-177.550893093
65.0	0.00144198825356	173.742574545
66.0	0.00148630383472	164.948844861
67.0	0.0014981544986	156.457144853
68.0	0.00148195664399	148.581580322
69.0	0.00144565401163	141.506128918
70.0	0.0013975639898	135.287089366
71.0	0.00134441512446	129.890352447
72.0	0.00129080523958	125.233606498
73.0	0.0012394825802	121.217706625
74.0	0.00119187368178	117.744887585
75.0	0.0011485645096	114.727226158
76.0	0.00110965044692	112.089354522
77.0	0.00107496350181	109.768295428
78.0	0.00104420986055	107.712096074
79.0	0.00101704889706	105.878124155
80.0	0.00099313628136	104.231418163
81.0	0.000972145945706	102.743242424
82.0	0.000953779975213	101.389881723
83.0	0.000937771842087	100.151661027
84.0	0.000923886115641	99.0121585590
85.0	0.000911916447152	97.9575779221
86.0	0.000901682827982	96.9762475877
87.0	0.000893028656993	96.0582213717
88.0	0.000885817905192	95.1949583771
89.0	0.000879932498861	94.3790651356
90.0	0.000875269975529	93.6040866562
91.0	0.000871741412571	92.8643356880
92.0	0.000869269612608	92.1547520618
93.0	0.000867787518244	91.4707856037
94.0	0.000867236808152	90.8082976069
95.0	0.000867566660242	90.1634768500
96.0	0.000868732630332	89.5327670800
97.0	0.000870695612107	88.9128035236
98.0	0.000873420846445	88.3003565813
99.0	0.000876876945517	87.6922814237
100.0	0.000881034865873	87.0853990724
