	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.000339625948859	-118.895105567
51.0	0.00037332868291	-120.454400782
52.0	0.000411351374682	-122.191320353
53.0	0.000454386533611	-124.137959441
54.0	0.000503237542343	-126.333445711
55.0	0.000558818974802	-128.825509264
56.0	0.000622136811277	-131.672192710
57.0	0.000694228326597	-134.943432301
58.0	0.000776027061384	-138.721886033
59.0	0.000868099284896	-143.101728212
60.0	0.00097018335379	-148.183087795
61.0	0.0010804826238	-154.058539180
62.0	0.00119478397837	-160.787589062
63.0	0.00130578058382	-168.358137977
64.0	0.00140340143544	-176.644070175
65.0	0.00147697267578	174.616426765
66.0	0.00151889126272	165.789953812
67.0	0.00152765913136	157.265702083
68.0	0.00150798708014	149.357739512
69.0	0.00146811258119	142.250004108
70.0	0.00141657422915	135.998752980
71.0	0.00136023090157	130.569833419
72.0	0.00130373644098	125.880888130
73.0	0.00124984706374	121.832724641
74.0	0.00119997143406	118.327527822
75.0	0.00115466648694	115.277322282
76.0	0.00111399579309	112.606685574
77.0	0.00107776096965	110.252583023
78.0	0.00104564102498	108.163001631
79.0	0.0010172718916	106.295245727
80.0	0.000992289440279	104.614287070
81.0	0.000970351092709	103.091319585
82.0	0.000951145281774	101.702553705
83.0	0.000934394266117	100.428235624
84.0	0.000919853461009	99.2518601021
85.0	0.000907309095878	98.1595420850
86.0	0.000896575207953	97.1395157202
87.0	0.000887490482212	96.1817343565
88.0	0.000879915242696	95.2775498388
89.0	0.000873728687751	94.4194540842
90.0	0.000868826433651	93.6008693863
91.0	0.000865118356254	92.8159769210
92.0	0.000862526703134	92.0595752529
93.0	0.000860984459245	91.3269622952
94.0	0.000860433911288	90.6138357297
95.0	0.000860825379821	89.9162078651
96.0	0.000862116092497	89.2303317839
97.0	0.000864269141755	88.5526363515
98.0	0.000867252507745	87.8796681722
99.0	0.000871038095187	87.2080391385
100.0	0.000875600749465	86.5343055923
