	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.00286558696435	67.5641851042
51.0	0.00308976309007	65.9949349786
52.0	0.00333996925496	64.2445231225
53.0	0.00362017294878	62.2808868929
54.0	0.00393490076958	60.0649209269
55.0	0.00428918741877	57.5489072559
56.0	0.00468837888801	54.6748054261
57.0	0.00513765888365	51.3726713909
58.0	0.00564108221147	47.5598296180
59.0	0.00619979391434	43.1420784193
60.0	0.00680905271298	38.0192517126
61.0	0.0074538627196	32.0987284263
62.0	0.00810386716548	25.3209455452
63.0	0.0087101145612	17.6979364964
64.0	0.00920874592156	9.35574159969
65.0	0.00953614474892	0.555784023837
66.0	0.00965224663414	-8.33482185368
67.0	0.00955766334418	-16.9272934964
68.0	0.00929118766564	-24.9076770879
69.0	0.00891063619216	-32.0921587380
70.0	0.00847216520574	-38.4246152392
71.0	0.00801873796185	-43.9393432099
72.0	0.00757803616624	-48.7188541340
73.0	0.00716531060844	-52.8625047848
74.0	0.00678735816881	-56.4682850713
75.0	0.00644586554786	-59.6243558371
76.0	0.00613972432281	-62.4063354243
77.0	0.00586647182183	-64.8774653988
78.0	0.00562312523534	-67.0899766534
79.0	0.0054066350036	-69.0867936832
80.0	0.00521411307877	-70.9031849140
81.0	0.0050429337822	-72.5682077018
82.0	0.0048907655068	-74.1059142105
83.0	0.00475556682738	-75.5363321315
84.0	0.00463556568508	-76.8762516315
85.0	0.00452923202667	-78.1398536678
86.0	0.00443524920822	-79.3392106284
87.0	0.00435248685304	-80.4846858897
88.0	0.00427997631475	-81.5852539506
89.0	0.00421688912153	-82.6487580233
90.0	0.00416251842505	-83.6821188183
91.0	0.00411626311182	-84.6915046228
92.0	0.00407761441294	-85.6824713615
93.0	0.0040461445935	-86.6600786305
94.0	0.00402149746844	-87.6289870364
95.0	0.00400338048834	-88.5935406753
96.0	0.00399155811036	-89.5578379077
97.0	0.00398584629866	-90.5257929644
98.0	0.0039861079441	-91.5011903447
99.0	0.00399224902177	-92.4877335831
100.0	0.00400421539224	-93.4890106869
