	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	4.64416854741e-05	-163.585027250
51.0	5.53149849713e-05	-160.251495414
52.0	6.59098471079e-05	-157.905929213
53.0	7.8470415774e-05	-156.428601127
54.0	9.3301609002e-05	-155.732107033
55.0	0.000110773938315	-155.762438051
56.0	0.000131323896775	-156.497102921
57.0	0.000155443720226	-157.942592363
58.0	0.000183648786682	-160.131516090
59.0	0.000216402813643	-163.118384987
60.0	0.000253972087198	-166.971691387
61.0	0.000296179112897	-171.758590096
62.0	0.000342057062107	-177.518006637
63.0	0.000389506012068	175.779254068
64.0	0.000435220151678	168.272502010
65.0	0.000475235950405	160.234976106
66.0	0.00050614031468	152.043409329
67.0	0.000526308314702	144.094677314
68.0	0.00053629216991	136.709588569
69.0	0.00053817913465	130.077799818
70.0	0.000534554910226	124.260444407
71.0	0.000527736193952	119.227546752
72.0	0.000519458870374	114.900342443
73.0	0.000510878806671	111.182740766
74.0	0.000502698649456	107.979613119
75.0	0.000495308984875	105.205317140
76.0	0.000488901662773	102.786461136
77.0	0.000483548996644	100.661780757
78.0	0.000479255148242	98.7808081225
79.0	0.000475987979828	97.1021965632
80.0	0.000473698164604	95.5920951796
81.0	0.000472330322245	94.2227241883
82.0	0.000471829293058	92.9711864814
83.0	0.000472143499912	91.8185016901
84.0	0.000473226603014	90.7488313288
85.0	0.000475038165322	89.7488610009
86.0	0.000477543773946	88.8073084721
87.0	0.000480714864489	87.9145313316
88.0	0.000484528413414	87.0622128919
89.0	0.000488966576093	86.2431094128
90.0	0.000494016320497	85.4508452574
91.0	0.000499669088285	84.6797456351
92.0	0.000505920483662	83.9246986588
93.0	0.000512770009953	83.1810405143
94.0	0.00052022083519	82.4444586052
95.0	0.000528279593922	81.7109087495
96.0	0.000536956214488	80.9765434088
97.0	0.000546263761676	80.2376483642
98.0	0.000556218286103	79.4905859881
99.0	0.000566838667384	78.7317435860
100.0	0.000578146431243	77.9574199939
