	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.00031856504579	-119.748761903
51.0	0.000351019866181	-121.279934924
52.0	0.00038766373062	-122.988753576
53.0	0.000429169653298	-124.907318969
54.0	0.000476319149898	-127.074760212
55.0	0.000530003080079	-129.538804969
56.0	0.000591203273625	-132.357489499
57.0	0.000660935433713	-135.600740379
58.0	0.000740119888422	-139.351202574
59.0	0.000829328251401	-143.703034258
60.0	0.000928339191853	-148.756345355
61.0	0.00103545443203	-154.603688447
62.0	0.00114664246694	-161.304545727
63.0	0.00125487332394	-168.846790589
64.0	0.00135041972076	-177.104277604
65.0	0.00142292854054	174.184837911
66.0	0.00146496798122	165.387191672
67.0	0.00147498018595	156.892012150
68.0	0.00145741576181	149.013407255
69.0	0.00142016728019	141.935357585
70.0	0.0013714572472	135.714165687
71.0	0.00131791421215	130.315727147
72.0	0.00126405184488	125.657736013
73.0	0.00121255583245	121.641054375
74.0	0.00116480959782	118.167925117
75.0	0.00112137082976	115.150434372
76.0	0.00108231701252	112.513225266
77.0	0.00104746916917	110.193332729
78.0	0.00101652694942	108.138817940
79.0	0.000989145981403	106.307064204
80.0	0.000964979907438	104.663127536
81.0	0.000943701645163	103.178291743
82.0	0.000925012837356	101.828863264
83.0	0.000908646808922	100.595190981
84.0	0.000894368093853	99.4608796353
85.0	0.000881970315101	98.4121619369
86.0	0.000871273370602	97.4373984467
87.0	0.000862120462123	96.5266782087
88.0	0.000854375233655	95.6714989634
89.0	0.000847919135317	94.8645096400
90.0	0.000842649080156	94.0993016209
91.0	0.000838475356604	93.3702384642
92.0	0.000835319822071	92.6723155643
93.0	0.000833114303682	92.0010435681
94.0	0.000831799206618	91.3523502775
95.0	0.000831322270359	90.7224972602
96.0	0.000831637446901	90.1080079521
97.0	0.000832703867185	89.5056048843
98.0	0.000834484854955	88.9121542277
99.0	0.000836946948118	88.3246163715
100.0	0.000840058893846	87.7399276610
