Frequency	Amplitude	Phase Angle [deg]
51.0	1.87003273733e-07	-174.654011208
52.0	1.70176853184e-07	-173.127625826
53.0	1.5125797504e-07	-170.919805940
54.0	1.30047968617e-07	-167.526041484
55.0	1.06561642446e-07	-161.841755454
56.0	8.16791922906e-08	-151.090998892
57.0	5.99246169475e-08	-127.922072131
58.0	5.71979268459e-08	-86.0719086318
59.0	8.70268357019e-08	-53.0814867823
60.0	1.3979820961e-07	-37.8980605652
61.0	2.10471206079e-07	-30.7372558566
62.0	3.01191352964e-07	-27.1116148692
63.0	4.18150778925e-07	-25.3820049368
64.0	5.72066646807e-07	-24.9253433392
65.0	7.81055183988e-07	-25.5668414055
66.0	1.07714238507e-06	-27.4404035798
67.0	1.52082477177e-06	-31.0720278275
68.0	2.23379537839e-06	-37.7799015516
69.0	3.4490752495e-06	-50.8523453959
70.0	5.23410097587e-06	-77.3186141882
71.0	5.77071209668e-06	-115.955753318
72.0	4.57435210147e-06	-143.175307391
73.0	3.55073083524e-06	-156.872196596
74.0	2.91102769155e-06	-164.193298280
75.0	2.50263078999e-06	-168.575210164
76.0	2.22709659989e-06	-171.443603686
77.0	2.0320782935e-06	-173.450318492
78.0	1.88887675412e-06	-174.926890816
79.0	1.78082651724e-06	-176.057398084
80.0	1.69770567054e-06	-176.951424310
81.0	1.63294303224e-06	-177.677955853
82.0	1.58214537748e-06	-178.282449070
83.0	1.54227888749e-06	-178.796017871
84.0	1.51119229712e-06	-179.240662260
85.0	1.48732745904e-06	-179.632386587
86.0	1.46953735572e-06	-179.983135218
87.0	1.45696811398e-06	179.698267442
88.0	1.44898057031e-06	179.404076000
89.0	1.44509698457e-06	179.128886397
90.0	1.44496431577e-06	178.868026135
91.0	1.44832863229e-06	178.617575673
92.0	1.45501729227e-06	178.374159730
93.0	1.46492670819e-06	178.134788467
94.0	1.47801425848e-06	177.896732283
95.0	1.49429346681e-06	177.657418861
96.0	1.5138318796e-06	177.414344085
97.0	1.53675135006e-06	177.164990372
98.0	1.56323065221e-06	176.906746962
99.0	1.59351051595e-06	176.636827006
100.0	1.62790137694e-06	176.352027273
