Frequency	Amplitude	Phase Angle [deg]
51.0	2.24623310525e-06	177.899730719
52.0	2.30064503616e-06	177.751498432
53.0	2.36086552432e-06	177.584378985
54.0	2.42789780491e-06	177.394543538
55.0	2.50299651682e-06	177.177115560
56.0	2.58775157546e-06	176.925800175
57.0	2.68420786175e-06	176.632348396
58.0	2.7950397638e-06	176.285765068
59.0	2.92381204946e-06	175.871107735
60.0	3.07538076784e-06	175.367611491
61.0	3.25652912572e-06	174.745661503
62.0	3.47701327739e-06	173.961710433
63.0	3.75135494827e-06	172.949343252
64.0	4.10206340456e-06	171.602684055
65.0	4.56574096842e-06	169.743479931
66.0	5.20530700368e-06	167.050386847
67.0	6.13547920512e-06	162.891930022
68.0	7.57290302336e-06	155.889449306
69.0	9.86458037049e-06	142.721635450
70.0	1.26495997895e-05	116.345327461
71.0	1.17781450652e-05	77.9852119526
72.0	7.86288584434e-06	51.2470744354
73.0	5.11348961867e-06	38.2721794598
74.0	3.48425611515e-06	31.9764663949
75.0	2.4610567899e-06	29.0284131994
76.0	1.77066755081e-06	28.1810049383
77.0	1.27740343657e-06	29.1006850587
78.0	9.10339117837e-07	32.0639552825
79.0	6.31357470738e-07	38.1534069519
80.0	4.2303011373e-07	50.0936604908
81.0	2.8917907728e-07	73.3253548146
82.0	2.54029178892e-07	107.854950522
83.0	3.06092481333e-07	135.325988485
84.0	3.92824541509e-07	150.255319248
85.0	4.85874608527e-07	158.347148421
86.0	5.766913968e-07	163.139093727
87.0	6.63194411111e-07	166.208579266
88.0	7.45260357412e-07	168.293052996
89.0	8.23371865836e-07	169.769709477
90.0	8.98181750236e-07	170.847708260
91.0	9.70365158142e-07	171.650918381
92.0	1.04057158128e-06	172.256655249
93.0	1.10941407445e-06	172.715229552
94.0	1.17747284503e-06	173.060460430
95.0	1.2453044909e-06	173.315637540
96.0	1.31345349339e-06	173.497053647
97.0	1.38246478573e-06	173.616172788
98.0	1.45289723492e-06	173.680996916
99.0	1.52533830962e-06	173.696940913
100.0	1.60042052742e-06	173.667245680
