Frequency	Amplitude	Phase Angle [deg]
51.0	2.21737957017e-06	177.873212974
52.0	2.27197809678e-06	177.722969760
53.0	2.33242061943e-06	177.553625371
54.0	2.39971749723e-06	177.361319351
55.0	2.47513233821e-06	177.141137513
56.0	2.56026653183e-06	176.886739883
57.0	2.65717983164e-06	176.589823063
58.0	2.7685662504e-06	176.239325807
59.0	2.89801697751e-06	175.820224750
60.0	3.05042443051e-06	175.311655060
61.0	3.23262327258e-06	174.683877461
62.0	3.45444474096e-06	173.893187980
63.0	3.73052436255e-06	172.872972374
64.0	4.08355185094e-06	171.517098292
65.0	4.55043199573e-06	169.646978344
66.0	5.19462682007e-06	166.940825919
67.0	6.13191092263e-06	162.766570978
68.0	7.58117789944e-06	155.744738144
69.0	9.89433694214e-06	142.552878688
70.0	1.27160069107e-05	116.146201268
71.0	1.18708716844e-05	77.7469969454
72.0	7.94934376867e-06	50.9574213931
73.0	5.18903046995e-06	37.9130376014
74.0	3.55194094833e-06	31.5204420601
75.0	2.52327526565e-06	28.4320110565
76.0	1.82879677762e-06	27.3712479236
77.0	1.33208345824e-06	27.9465457626
78.0	9.61526900368e-07	30.3099547294
79.0	6.77968720741e-07	35.2530642107
80.0	4.61554623026e-07	44.8073656624
81.0	3.09931052352e-07	63.5097097928
82.0	2.42968284689e-07	95.4821400704
83.0	2.70066257987e-07	127.235040026
84.0	3.46772132076e-07	145.884116828
85.0	4.36075252011e-07	155.808900727
86.0	5.25252834385e-07	161.516301185
87.0	6.10884270722e-07	165.087706730
88.0	6.92380940854e-07	167.472034305
89.0	7.70041788268e-07	169.140556261
90.0	8.44438649822e-07	170.348118287
91.0	9.16207584112e-07	171.242622078
92.0	9.85977635851e-07	171.914906803
93.0	1.05435021413e-06	172.423331843
94.0	1.12189818234e-06	172.806735607
95.0	1.18917286605e-06	173.091662876
96.0	1.25671435937e-06	173.296588306
97.0	1.32506344418e-06	173.434480032
98.0	1.39477463989e-06	173.514401671
99.0	1.46643057223e-06	173.542532338
100.0	1.54065818084e-06	173.522672214
