Frequency	Amplitude	Phase Angle [deg]
51.0	1.95315949119e-06	177.883550323
52.0	2.00046001033e-06	177.737157440
53.0	2.05275394395e-06	177.572207742
54.0	2.11090020325e-06	177.384922962
55.0	2.17597274716e-06	177.170486826
56.0	2.24933231582e-06	176.922676724
57.0	2.33272876944e-06	176.633330925
58.0	2.42845032081e-06	176.291560379
59.0	2.53954656316e-06	175.882552714
60.0	2.67017115532e-06	175.385703832
61.0	2.82612529972e-06	174.771599629
62.0	3.01575137046e-06	173.996945799
63.0	3.25146440774e-06	172.995649995
64.0	3.55250372892e-06	171.662252797
65.0	3.95014485611e-06	169.819046326
66.0	4.49812680311e-06	167.145410675
67.0	5.29435990566e-06	163.010849527
68.0	6.52349024418e-06	156.038050359
69.0	8.47992496114e-06	142.907600465
70.0	1.08464985897e-05	116.579074222
71.0	1.00679138484e-05	78.2812165548
72.0	6.69532597588e-06	51.6260349821
73.0	4.33320254131e-06	38.7647067769
74.0	2.9344766807e-06	32.6296993874
75.0	2.0562777904e-06	29.9185886660
76.0	1.46395059474e-06	29.4390478404
77.0	1.04129960127e-06	30.9686472651
78.0	7.28129565354e-07	35.0305311075
79.0	4.93437620379e-07	43.2965520118
80.0	3.27009720872e-07	59.7657486715
81.0	2.42119508612e-07	89.6477602322
82.0	2.5323442433e-07	123.074376972
83.0	3.21783978522e-07	143.879477421
84.0	4.0621143161e-07	154.862231030
85.0	4.91224964865e-07	161.057826434
86.0	5.72717525165e-07	164.872636041
87.0	6.49944707324e-07	167.388669730
88.0	7.23181040691e-07	169.133697998
89.0	7.9300077843e-07	170.388686693
90.0	8.60041167039e-07	171.314633354
91.0	9.24924015428e-07	172.009420235
92.0	9.88233716246e-07	172.535436205
93.0	1.05051637538e-06	172.933963539
94.0	1.11228691562e-06	173.233122149
95.0	1.17403910292e-06	173.452474881
96.0	1.23625663564e-06	173.605806210
97.0	1.29942476379e-06	173.702853080
98.0	1.36404251015e-06	173.750408170
99.0	1.43063584675e-06	173.753031100
100.0	1.49977244859e-06	173.713357203
