Frequency	Amplitude	Phase Angle [deg]
51.0	1.10573312738e-07	168.360043580
52.0	1.28127322822e-07	168.789793226
53.0	1.47689878836e-07	169.088586095
54.0	1.69611239954e-07	169.276135521
55.0	1.94331042261e-07	169.364203029
56.0	2.22407989014e-07	169.358434547
57.0	2.54562464158e-07	169.259206486
58.0	2.91738964894e-07	169.061720468
59.0	3.35199799632e-07	168.755378079
60.0	3.8666974668e-07	168.322278096
61.0	4.48566722253e-07	167.734420443
62.0	5.24383585993e-07	166.948749691
63.0	6.1934798978e-07	165.898260236
64.0	7.41621101238e-07	164.475363619
65.0	9.04603343413e-07	162.498848852
66.0	1.13165605338e-06	159.642944238
67.0	1.46633903637e-06	155.269921140
68.0	1.99451628048e-06	147.992496089
69.0	2.87232651844e-06	134.477545183
70.0	4.08867522938e-06	107.665646722
71.0	4.24782898461e-06	68.7588261110
72.0	3.18469584927e-06	41.3306756344
73.0	2.34503783813e-06	27.4755360514
74.0	1.82813718289e-06	20.0386856304
75.0	1.49730567884e-06	15.5777756723
76.0	1.2712758548e-06	12.6629448170
77.0	1.10790373912e-06	10.6393653173
78.0	9.8436250384e-07	9.17347195827
79.0	8.87482316025e-07	8.07995541554
80.0	8.09208682812e-07	7.24869404922
81.0	7.44362878332e-07	6.61080069160
82.0	6.89470735912e-07	6.12153560525
83.0	6.42115340697e-07	5.75113439296
84.0	6.00561324646e-07	5.47962986757
85.0	5.63527260187e-07	5.29382355737
86.0	5.30042525504e-07	5.18548698745
87.0	4.99354285341e-07	5.15031537381
88.0	4.70865234746e-07	5.18738286082
89.0	4.44090839397e-07	5.29897485897
90.0	4.18629265228e-07	5.49075438221
91.0	3.94139810344e-07	5.77228364958
92.0	3.7032720624e-07	6.15799156323
93.0	3.46930162934e-07	6.66877226374
94.0	3.23713239639e-07	7.33455296324
95.0	3.00461736131e-07	8.19844051230
96.0	2.76980014443e-07	9.32356569427
97.0	2.53094814862e-07	10.8047502224
98.0	2.28667450892e-07	12.7891924268
99.0	2.03623927617e-07	15.5147860770
100.0	1.78024818946e-07	19.3841719711
