Frequency	Amplitude	Phase Angle [deg]
51.0	1.81179679259e-06	177.810207541
52.0	1.85753039183e-06	177.659245050
53.0	1.90811187803e-06	177.489272396
54.0	1.96437650956e-06	177.296443157
55.0	2.02736878195e-06	177.075859652
56.0	2.09841226737e-06	176.821201446
57.0	2.17920924925e-06	176.524188428
58.0	2.27198602794e-06	176.173787248
59.0	2.37971014716e-06	175.755008249
60.0	2.50642421103e-06	175.247027589
61.0	2.65777550518e-06	174.620156353
62.0	2.84188707722e-06	173.830752986
63.0	3.07085133708e-06	172.812281400
64.0	3.3634152663e-06	171.458708300
65.0	3.75007099456e-06	169.591573439
66.0	4.28325424862e-06	166.889255669
67.0	5.05862804424e-06	162.719903891
68.0	6.25707616027e-06	155.704337432
69.0	8.16947535794e-06	142.520512347
70.0	1.05026424058e-05	116.124206290
71.0	9.80683414979e-06	77.7385309344
72.0	6.56781631939e-06	50.9668616814
73.0	4.28693329955e-06	37.9466391395
74.0	2.9335889939e-06	31.5874708578
75.0	2.08275189017e-06	28.5468035434
76.0	1.50796784047e-06	27.5571893122
77.0	1.0966096243e-06	28.2443329428
78.0	7.89629529793e-07	30.7961954944
79.0	5.54911504429e-07	36.0852792095
80.0	3.76651931235e-07	46.3296377063
81.0	2.54473266958e-07	66.3265103096
82.0	2.0650885957e-07	99.1548027875
83.0	2.36012575032e-07	129.586651962
84.0	3.03255869869e-07	147.009972198
85.0	3.79542181631e-07	156.347680740
86.0	4.55359101172e-07	161.774380223
87.0	5.28181074773e-07	165.198291529
88.0	5.97617891745e-07	167.497985024
89.0	6.63952673506e-07	169.114467857
90.0	7.27674443647e-07	170.288338924
91.0	7.89318365581e-07	171.160223512
92.0	8.49411328174e-07	171.816985202
93.0	9.08456643301e-07	172.314691131
94.0	9.66934041676e-07	172.690802294
95.0	1.02530582069e-06	172.971011463
96.0	1.08402557685e-06	173.173258498
97.0	1.14354818859e-06	173.310177434
98.0	1.20434073992e-06	173.390630927
99.0	1.26689451343e-06	173.420690100
100.0	1.33173853931e-06	173.404115996
