Frequency	Amplitude	Phase Angle [deg]
51.0	7.2992682321e-06	-4.73866326249
52.0	7.77814021594e-06	-5.00280619503
53.0	8.3157563051e-06	-5.29291221786
54.0	8.92280440336e-06	-5.61356168272
55.0	9.61269235053e-06	-5.97049353871
56.0	1.04024640614e-05	-6.37099734712
57.0	1.13141097647e-05	-6.82447574010
58.0	1.23764827158e-05	-7.34326970178
59.0	1.36281733544e-05	-7.94390172153
60.0	1.51219440877e-05	-8.64900440819
61.0	1.69317969411e-05	-9.49041693356
62.0	1.91646659175e-05	-10.5143571156
63.0	2.19806096232e-05	-11.7904747315
64.0	2.56294618796e-05	-13.4286022392
65.0	3.05212413241e-05	-15.6118842347
66.0	3.73700696179e-05	-18.6677851555
67.0	4.75052471711e-05	-23.2355399840
68.0	6.35383468865e-05	-30.7037962333
69.0	9.01747010538e-05	-44.4069358333
70.0	0.00012677155665	-71.4055627808
71.0	0.000130349787733	-110.498785079
72.0	9.69207219657e-05	-138.114118987
73.0	7.09244295234e-05	-152.158329582
74.0	5.50604489982e-05	-159.787264316
75.0	4.50002338616e-05	-164.444439107
76.0	3.82042398278e-05	-167.560948231
77.0	3.33615618817e-05	-169.792943729
78.0	2.97641558149e-05	-171.475436070
79.0	2.70045077155e-05	-172.795334958
80.0	2.48340583374e-05	-173.864558468
81.0	2.30935510742e-05	-174.754035936
82.0	2.16766660963e-05	-175.510856386
83.0	2.05099496883e-05	-176.167517928
84.0	1.95411811786e-05	-176.747204133
85.0	1.87323380485e-05	-177.266939777
86.0	1.80551825615e-05	-177.739556106
87.0	1.74884041076e-05	-178.174958667
88.0	1.70157171976e-05	-178.580971017
89.0	1.66245660147e-05	-178.963912480
90.0	1.63052244506e-05	-179.329004412
91.0	1.60501611139e-05	-179.680663548
92.0	1.58535865978e-05	179.977584418
93.0	1.57111289054e-05	179.641722092
94.0	1.56196021376e-05	179.308933090
95.0	1.55768445671e-05	178.976277039
96.0	1.5581611101e-05	178.640899504
97.0	1.56335099223e-05	178.299945742
98.0	1.57329779421e-05	177.950476746
99.0	1.58812924611e-05	177.589382402
100.0	1.60806196187e-05	177.213136639
