Frequency	Amplitude	Phase Angle [deg]
51.0	5.73793728786e-06	-4.50284046727
52.0	6.08305291734e-06	-4.74327037010
53.0	6.46851876874e-06	-5.00853336108
54.0	6.9015394577e-06	-5.30316983277
55.0	7.39114346735e-06	-5.63287562045
56.0	7.94879613593e-06	-6.00489375822
57.0	8.5892762162e-06	-6.42857653174
58.0	9.33195742278e-06	-6.91621047404
59.0	1.02027295261e-05	-7.48425907482
60.0	1.12369608677e-05	-8.15529103390
61.0	1.24842171703e-05	-8.96107608261
62.0	1.40160623591e-05	-9.94775671001
63.0	1.5939519077e-05	-11.1849007546
64.0	1.84214723938e-05	-12.7822515364
65.0	2.17354796202e-05	-14.9228565194
66.0	2.63572296854e-05	-17.9340741806
67.0	3.31700678029e-05	-22.4550238767
68.0	4.39018466107e-05	-29.8742266641
69.0	6.16282035714e-05	-43.5259260123
70.0	8.56569357638e-05	-70.4705740781
71.0	8.70335302477e-05	-109.507112258
72.0	6.39159433663e-05	-137.062873547
73.0	4.61717029276e-05	-151.044421098
74.0	3.53645569239e-05	-158.607379398
75.0	2.84997879859e-05	-163.195018027
76.0	2.38437696566e-05	-166.238158050
77.0	2.05055563976e-05	-168.392648259
78.0	1.80049571999e-05	-169.993161459
79.0	1.60658854068e-05	-171.226230572
80.0	1.45199874882e-05	-172.203352075
81.0	1.32593417994e-05	-172.994982288
82.0	1.22117994352e-05	-173.647677857
83.0	1.1327387895e-05	-174.193335876
84.0	1.05704349963e-05	-174.654459064
85.0	9.91480647623e-06	-175.047298118
86.0	9.34091691634e-06	-175.383800821
87.0	8.83379169849e-06	-175.672860241
88.0	8.38177368183e-06	-175.921134432
89.0	7.9756381223e-06	-176.133594719
90.0	7.60797270945e-06	-176.313895421
91.0	7.27273417141e-06	-176.464621528
92.0	6.96492500494e-06	-176.587448989
93.0	6.680353161e-06	-176.683238154
94.0	6.4154501113e-06	-176.752072018
95.0	6.16713041383e-06	-176.793243688
96.0	5.93268099422e-06	-176.805191758
97.0	5.70967164645e-06	-176.785375788
98.0	5.49588075268e-06	-176.730076946
99.0	5.28923154764e-06	-176.634098164
100.0	5.08773531805e-06	-176.490173830
