Frequency	Amplitude	Phase Angle [deg]
51.0	1.8804765041e-06	177.844848505
52.0	1.92703503139e-06	177.696015498
53.0	1.97851972062e-06	177.528381288
54.0	2.03577867906e-06	177.338130661
55.0	2.09987242295e-06	177.120403171
56.0	2.17214474409e-06	176.868923068
57.0	2.25432383368e-06	176.575464250
58.0	2.34866973333e-06	176.229059092
59.0	2.45819473809e-06	175.814798569
60.0	2.58700210463e-06	175.311958640
61.0	2.74082327713e-06	174.690974912
62.0	2.92790142569e-06	173.908362899
63.0	3.16050602609e-06	172.897786768
64.0	3.45765499771e-06	171.553471552
65.0	3.85027327438e-06	169.697294740
66.0	4.39152095094e-06	167.008083269
67.0	5.17832346875e-06	162.854590221
68.0	6.39373100528e-06	155.858464703
69.0	8.3309626481e-06	142.698826430
70.0	1.06852228478e-05	116.333123121
71.0	9.95014149643e-06	77.9869298149
72.0	6.64234174765e-06	51.2673697640
73.0	4.31882281614e-06	38.3177980180
74.0	2.94144757717e-06	32.0575660086
75.0	2.07601312567e-06	29.1610172497
76.0	1.49176102764e-06	28.3918666191
77.0	1.07413490678e-06	29.4376929864
78.0	7.63351812673e-07	32.6203010566
79.0	5.27530685976e-07	39.1271458686
80.0	3.52809741563e-07	51.9153189423
81.0	2.44467218588e-07	76.5333222465
82.0	2.23199220378e-07	111.154769051
83.0	2.73245263074e-07	137.137725291
84.0	3.49738169465e-07	151.123266740
85.0	4.3061986577e-07	158.774755866
86.0	5.09371512885e-07	163.348890592
87.0	5.8444776652e-07	166.299617255
88.0	6.55816579743e-07	168.313712077
89.0	7.23914969149e-07	169.745859095
90.0	7.8930917347e-07	170.794284886
91.0	8.52579019573e-07	171.577121751
92.0	9.14280802851e-07	172.168478140
93.0	9.7493957748e-07	172.616778950
94.0	1.03505283733e-06	172.954690266
95.0	1.0950986626e-06	173.204777055
96.0	1.15554565134e-06	173.382869742
97.0	1.21686372562e-06	173.500138253
98.0	1.27953570279e-06	173.564403204
99.0	1.34406987127e-06	173.580977412
100.0	1.41101413315e-06	173.553058885
