Frequency	Amplitude	Phase Angle [deg]
51.0	5.90435821627e-06	-4.15221809489
52.0	6.22751562792e-06	-4.38770140793
53.0	6.58806976753e-06	-4.64790613014
54.0	6.99267213264e-06	-4.93735122159
55.0	7.44965612554e-06	-5.26170966415
56.0	7.9696019655e-06	-5.62820011270
57.0	8.56614441824e-06	-6.04614870673
58.0	9.25715338789e-06	-6.52781393314
59.0	1.00665034302e-05	-7.08962905867
60.0	1.10268017533e-05	-7.75413014745
61.0	1.218373224e-05	-8.55305160072
62.0	1.36032342035e-05	-9.53249752084
63.0	1.53838838455e-05	-10.7619939349
64.0	1.76793288154e-05	-12.3512384114
65.0	2.07412858753e-05	-14.4832283595
66.0	2.50071216901e-05	-17.4852671162
67.0	3.12880263699e-05	-21.9964132204
68.0	4.11671178861e-05	-29.4051204106
69.0	5.74444939961e-05	-43.0455574560
70.0	7.93587965412e-05	-69.9780933394
71.0	8.01386296348e-05	-109.001576298
72.0	5.84847678613e-05	-136.543234866
73.0	4.19796807205e-05	-150.509514864
74.0	3.19453771944e-05	-158.055907935
75.0	2.55740689732e-05	-162.625533197
76.0	2.12514094577e-05	-165.649040566
77.0	1.81496778187e-05	-167.782083083
78.0	1.58232932655e-05	-169.359109182
79.0	1.40162505516e-05	-170.566393299
80.0	1.25725082976e-05	-171.515132823
81.0	1.13920593635e-05	-172.275436401
82.0	1.04080477837e-05	-172.893454667
83.0	9.57415895364e-06	-173.400608008
84.0	8.85731801272e-06	-173.818836502
85.0	8.23327608371e-06	-174.163722899
86.0	7.68384048911e-06	-174.446417178
87.0	7.19507894078e-06	-174.674853219
88.0	6.75612108055e-06	-174.854527794
89.0	6.3583379449e-06	-174.988995618
90.0	5.99476690308e-06	-175.080168756
91.0	5.65970000302e-06	-175.128470569
92.0	5.34838330165e-06	-175.132869109
93.0	5.05679298819e-06	-175.090796889
94.0	4.78146550636e-06	-174.997947624
95.0	4.51936618303e-06	-174.847922533
96.0	4.26778572495e-06	-174.631675143
97.0	4.02425729801e-06	-174.336667551
98.0	3.78648949506e-06	-173.945593374
99.0	3.55231257922e-06	-173.434423704
100.0	3.31963813081e-06	-172.769211466
