Frequency	Amplitude	Phase Angle [deg]
51.0	7.44799704657e-06	-4.75041465785
52.0	7.93760299143e-06	-5.01386464381
53.0	8.48720157138e-06	-5.30323417456
54.0	9.10770275366e-06	-5.62310331428
55.0	9.81279266505e-06	-5.97921067294
56.0	1.06198684435e-05	-6.37884553243
57.0	1.15513756164e-05	-6.83141018040
58.0	1.26367641646e-05	-7.34924524918
59.0	1.39154219482e-05	-7.94887280198
60.0	1.54412006396e-05	-8.6529250745
61.0	1.72896288456e-05	-9.49324074887
62.0	1.95698448559e-05	-10.5160371563
63.0	2.24452042963e-05	-11.7909635956
64.0	2.61706837017e-05	-13.4278518877
65.0	3.11647350238e-05	-15.6098460506
66.0	3.81561543296e-05	-18.6644098162
67.0	4.85015214137e-05	-23.2307774301
68.0	6.48658769049e-05	-30.6975956532
69.0	9.20502719782e-05	-44.3992455068
70.0	0.000129394381737	-71.3963300407
71.0	0.000133030209159	-110.487956262
72.0	9.88999154697e-05	-138.101639261
73.0	7.23614594963e-05	-152.144143076
74.0	5.61663394954e-05	-159.771313645
75.0	4.58953443015e-05	-164.426665600
76.0	3.89560900068e-05	-167.541291671
77.0	3.40104529969e-05	-169.771342222
78.0	3.033569999e-05	-171.451825939
79.0	2.75158634188e-05	-172.769650569
80.0	2.52972246453e-05	-173.836732089
81.0	2.35172164587e-05	-174.723997556
82.0	2.20673031421e-05	-175.478533527
83.0	2.08724936925e-05	-176.132835424
84.0	1.98794676227e-05	-176.710083932
85.0	1.90493940832e-05	-177.227300673
86.0	1.83534269365e-05	-177.697313490
87.0	1.77697875484e-05	-178.130024226
88.0	1.72818229759e-05	-178.533252427
89.0	1.68766832995e-05	-178.913313043
90.0	1.65444023463e-05	-179.275422688
91.0	1.62772489854e-05	-179.623992932
92.0	1.60692640755e-05	-179.962847917
93.0	1.59159282563e-05	179.704913341
94.0	1.5813924512e-05	179.375568924
95.0	1.57609715129e-05	179.046489874
96.0	1.57557119299e-05	178.714829780
97.0	1.57976455279e-05	178.377742707
98.0	1.58871013406e-05	178.032299329
99.0	1.60252459296e-05	177.675400173
100.0	1.62141285115e-05	177.303530827
