Frequency	Amplitude	Phase Angle [deg]
51.0	2.02370289825e-06	177.920190547
52.0	2.07167629979e-06	177.776134688
53.0	2.12470320667e-06	177.613759112
54.0	2.18365211066e-06	177.429321825
55.0	2.24960889518e-06	177.218050019
56.0	2.32394931545e-06	176.973773493
57.0	2.40844243134e-06	176.688394168
58.0	2.50540138793e-06	176.351100892
59.0	2.61790875849e-06	175.947177415
60.0	2.75016274134e-06	175.456139320
61.0	2.9080260983e-06	174.848722971
62.0	3.09992862856e-06	174.081825267
63.0	3.33841339831e-06	173.089599676
64.0	3.64291393492e-06	171.766906901
65.0	4.04501212036e-06	169.936461939
66.0	4.5989497496e-06	167.278212365
67.0	5.40348283104e-06	163.162437209
68.0	6.64458882626e-06	156.212904497
69.0	8.61743012479e-06	143.111742215
70.0	1.0992846587e-05	116.820779191
71.0	1.01715620144e-05	78.5721600281
72.0	6.73873564712e-06	51.9832011070
73.0	4.34127651017e-06	39.2137188040
74.0	2.9231861982e-06	33.2109439217
75.0	2.03353311905e-06	30.6992097778
76.0	1.43411677297e-06	30.5382393502
77.0	1.00733925637e-06	32.6156861881
78.0	6.9288421815e-07	37.7093320805
79.0	4.6129316818e-07	48.1073846928
80.0	3.07656315441e-07	68.8557949752
81.0	2.52072684583e-07	102.471820067
82.0	2.91695614777e-07	132.247879534
83.0	3.73520325005e-07	148.850185999
84.0	4.63821005385e-07	157.706602397
85.0	5.52151308891e-07	162.855149213
86.0	6.35979521248e-07	166.105114422
87.0	7.15105575152e-07	168.288012797
88.0	7.90023840941e-07	169.821888667
89.0	8.61411966497e-07	170.935234928
90.0	9.29963071077e-07	171.761800956
91.0	9.96333285307e-07	172.384295852
92.0	1.06113073431e-06	172.856153411
93.0	1.12491979265e-06	173.213107863
94.0	1.1882308339e-06	173.479698622
95.0	1.25157175725e-06	173.673096083
96.0	1.31544002528e-06	173.805437659
97.0	1.38033498504e-06	173.885296648
98.0	1.44677064024e-06	173.918624600
99.0	1.51528938293e-06	173.909360814
100.0	1.58647730636e-06	173.859674617
