Frequency	Amplitude	Phase Angle [deg]
51.0	1.4973749366e-07	-172.810747501
52.0	1.31971618056e-07	-170.441809848
53.0	1.12156366667e-07	-166.750826783
54.0	9.03980609986e-08	-160.438247648
55.0	6.78009375325e-08	-148.120492008
56.0	4.97050709819e-08	-120.999551976
57.0	5.23699797116e-08	-77.0820523103
58.0	8.30336657375e-08	-47.9572781407
59.0	1.31434957209e-07	-34.9236182259
60.0	1.94133672094e-07	-28.6025801239
61.0	2.72877323167e-07	-25.2758270428
62.0	3.72145741969e-07	-23.5649529570
63.0	4.99339519721e-07	-22.9149891809
64.0	6.66346380146e-07	-23.1248122592
65.0	8.92929972737e-07	-24.2068253531
66.0	1.21386399275e-06	-26.3873910315
67.0	1.69470702369e-06	-30.2422228579
68.0	2.46710794362e-06	-37.1181144989
69.0	3.78224567409e-06	-50.3207763356
70.0	5.70685074399e-06	-76.8905250364
71.0	6.2628871931e-06	-115.611715367
72.0	4.94605436245e-06	-142.900880681
73.0	3.82786436365e-06	-156.656442594
74.0	3.13089026546e-06	-164.027796698
75.0	2.68678948868e-06	-168.453391483
76.0	2.38776665505e-06	-171.360285141
77.0	2.17662874473e-06	-173.401374820
78.0	2.02205638688e-06	-174.909016348
79.0	1.9058775027e-06	-176.067932086
80.0	1.81695417768e-06	-176.988220814
81.0	1.74813195426e-06	-177.739285577
82.0	1.69463225327e-06	-178.366924608
83.0	1.65315940001e-06	-178.902536202
84.0	1.62138067021e-06	-179.368360222
85.0	1.59761086779e-06	-179.780606240
86.0	1.58061409044e-06	179.848907254
87.0	1.56947535991e-06	179.510286454
88.0	1.56351536567e-06	179.196557339
89.0	1.5622326941e-06	178.901883379
90.0	1.56526414186e-06	178.621473021
91.0	1.57235721611e-06	178.351294366
92.0	1.58335120726e-06	178.087864232
93.0	1.59816440052e-06	177.828087359
94.0	1.61678595938e-06	177.569129436
95.0	1.63927149153e-06	177.308312484
96.0	1.66574174806e-06	177.043024202
97.0	1.69638417961e-06	176.770634763
98.0	1.73145733243e-06	176.488415487
99.0	1.77129826849e-06	176.193454300
100.0	1.81633346646e-06	175.882414078
