Frequency	Amplitude	Phase Angle [deg]
51.0	3.38627113188e-07	173.771817185
52.0	3.67649551179e-07	173.571437901
53.0	4.00099507875e-07	173.344839654
54.0	4.36590602286e-07	173.087534056
55.0	4.77891917092e-07	172.793875339
56.0	5.2498029913e-07	172.456668607
57.0	5.79115173668e-07	172.066607845
58.0	6.41947963735e-07	171.611450989
59.0	7.15686194536e-07	171.074777251
60.0	8.03346685176e-07	170.434058929
61.0	9.0915911872e-07	169.657565678
62.0	1.03923371108e-06	168.699192785
63.0	1.20271445906e-06	167.489408672
64.0	1.41387271539e-06	165.918504875
65.0	1.69613020271e-06	163.803467319
66.0	2.09028535871e-06	160.816969655
67.0	2.67230611466e-06	156.319923337
68.0	3.59154164085e-06	148.923836939
69.0	5.11759591482e-06	135.294495440
70.0	7.21727263293e-06	108.371473937
71.0	7.43810723035e-06	69.3558574454
72.0	5.53855788123e-06	41.8203382631
73.0	4.05533279291e-06	27.8583775641
74.0	3.14730085883e-06	20.3143742659
75.0	2.56916570016e-06	15.7450815724
76.0	2.17656376467e-06	12.7197001381
77.0	1.89488970904e-06	10.5824022902
78.0	1.68381548214e-06	8.99853568460
79.0	1.52011094251e-06	7.78158714366
80.0	1.38959163097e-06	6.82007936722
81.0	1.28315505223e-06	6.04357471132
82.0	1.19471030635e-06	5.40553470701
83.0	1.12003494834e-06	4.87408001805
84.0	1.05611205129e-06	4.42672533247
85.0	1.00072901015e-06	4.04723705967
86.0	9.52225517285e-07	3.72368430173
87.0	9.09330030335e-07	3.44719075988
88.0	8.71050560896e-07	3.21111505835
89.0	8.36599839847e-07	3.01050259338
90.0	8.0534283857e-07	2.84171594278
91.0	7.76759163928e-07	2.70218724054
92.0	7.50415549339e-07	2.59025812017
93.0	7.25945327486e-07	2.50508636927
94.0	7.03032780692e-07	2.44660792837
95.0	6.81400951049e-07	2.41554957166
96.0	6.60801875831e-07	2.41349391711
97.0	6.41008555719e-07	2.44300414757
98.0	6.21808094871e-07	2.50782378969
99.0	6.02995612469e-07	2.61317692670
100.0	5.84368586869e-07	2.7662075563
