	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	8.11101365109e-06	74.8432685764
51.0	8.55662481495e-06	73.6137980916
52.0	9.04249109451e-06	72.2217637570
53.0	9.57373654917e-06	70.6365752253
54.0	1.01558297522e-05	68.8207549472
55.0	1.07942567225e-05	66.7283890731
56.0	1.14938544755e-05	64.3034427003
57.0	1.22575613122e-05	61.4782073228
58.0	1.30842149545e-05	58.1725070355
59.0	1.39649131789e-05	54.2949436319
60.0	1.48775004791e-05	49.7485057988
61.0	1.57793524419e-05	44.4441336852
62.0	1.66004887976e-05	38.3262987020
63.0	1.72425630096e-05	31.4116207473
64.0	1.7592480293e-05	23.8313731362
65.0	1.75556201552e-05	15.8529717749
66.0	1.70971563692e-05	7.85041979213
67.0	1.62629927487e-05	0.220448276751
68.0	1.51613882543e-05	-6.71378309578
69.0	1.3919548441e-05	-12.7577590689
70.0	1.26460075308e-05	-17.8428738734
71.0	1.14147718617e-05	-21.9888170069
72.0	1.02671264228e-05	-25.2609625084
73.0	9.22067580363e-06	-27.7385228493
74.0	8.27856044236e-06	-29.4957930474
75.0	7.43627994906e-06	-30.5930918987
76.0	6.68600972689e-06	-31.0734406075
77.0	6.01907112538e-06	-30.9622012267
78.0	5.42723469355e-06	-30.2681684067
79.0	4.90334799778e-06	-28.9855659914
80.0	4.44159413553e-06	-27.0970632567
81.0	4.03755217576e-06	-24.5784314816
82.0	3.68814109507e-06	-21.4057940657
83.0	3.39147046708e-06	-17.5664374649
84.0	3.14658509186e-06	-13.0733845018
85.0	2.95307980238e-06	-7.9818856309
86.0	2.81058636288e-06	-2.40270785911
87.0	2.71820125258e-06	3.49562444071
88.0	2.67400416774e-06	9.50203391812
89.0	2.67484252741e-06	15.3942090460
90.0	2.71647164717e-06	20.9748766912
91.0	2.79398135101e-06	26.0984890118
92.0	2.90232502656e-06	30.6802549184
93.0	3.0367716518e-06	34.6894659554
94.0	3.19318935794e-06	38.1347196264
95.0	3.36816066137e-06	41.0482471893
96.0	3.5589761126e-06	43.4732886084
97.0	3.76355967621e-06	45.4555192362
98.0	3.98036634669e-06	47.0379721877
99.0	4.20827493619e-06	48.2584257559
100.0	4.44648754899e-06	49.1482953347
