	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	4.30758943462e-06	176.929424435
51.0	5.03790697135e-06	-176.779170530
52.0	5.96415012135e-06	-171.816154377
53.0	7.10776696769e-06	-168.123575574
54.0	8.49590242154e-06	-165.593466322
55.0	1.01627319262e-05	-164.119262181
56.0	1.21498435873e-05	-163.620252398
57.0	1.4505343232e-05	-164.050117259
58.0	1.7280681526e-05	-165.397374425
59.0	2.05232931249e-05	-167.681125340
60.0	2.42621676746e-05	-170.941930720
61.0	2.84832895711e-05	-175.225060939
62.0	3.30948372696e-05	179.448000634
63.0	3.78918558463e-05	173.119000054
64.0	4.25470395769e-05	165.938791424
65.0	4.66630568144e-05	158.188759954
66.0	4.98918696293e-05	150.252402977
67.0	5.20596564598e-05	142.532051453
68.0	5.32092119206e-05	135.352947024
69.0	5.35392388031e-05	128.908376502
70.0	5.33022545262e-05	123.262468421
71.0	5.27274834377e-05	118.387737418
72.0	5.19884744399e-05	114.207505034
73.0	5.12020234369e-05	110.627441291
74.0	5.04400630839e-05	107.553914872
75.0	4.97433408818e-05	104.902566533
76.0	4.91325490546e-05	102.601112703
77.0	4.86161750917e-05	100.589253520
78.0	4.81956351301e-05	98.8173674558
79.0	4.78684814135e-05	97.2448565619
80.0	4.76303438097e-05	95.8385379465
81.0	4.74760733197e-05	94.5712329746
82.0	4.74003957746e-05	93.4205902677
83.0	4.73982693987e-05	92.3681292834
84.0	4.74650670803e-05	91.3984734388
85.0	4.75966554549e-05	90.4987389726
86.0	4.77894165769e-05	89.6580486270
87.0	4.80402367885e-05	88.8671440529
88.0	4.83464797849e-05	88.1180757318
89.0	4.87059520768e-05	87.4039535584
90.0	4.91168669645e-05	86.7187448811
91.0	4.95778081968e-05	86.0571095655
92.0	5.00876968318e-05	85.4142641008
93.0	5.064575897e-05	84.7858683011
94.0	5.12514968714e-05	84.1679297447
95.0	5.19046605838e-05	83.5567219121
96.0	5.26052211293e-05	82.9487131339
97.0	5.33533426327e-05	82.3405037324
98.0	5.41493528597e-05	81.7287696646
99.0	5.49937101249e-05	81.1102111895
100.0	5.58869642353e-05	80.4814376732
