	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.000201069921497	78.1802742956
51.0	0.000210085129818	77.2373317210
52.0	0.000219747012579	76.1630952263
53.0	0.000230121728642	74.9313522677
54.0	0.000241272758944	73.5097605490
55.0	0.000253251705237	71.8584551010
56.0	0.000266081787021	69.9285556753
57.0	0.00027972944964	67.6608520376
58.0	0.000294057583862	64.9853044034
59.0	0.000308752752961	61.8226527350
60.0	0.000323221981462	58.0904741511
61.0	0.00033646989961	53.7172980748
62.0	0.000347006202533	48.6688510371
63.0	0.000352898552773	42.9874612082
64.0	0.000352128311452	36.8354593804
65.0	0.000343294962553	30.5176135966
66.0	0.000326374790091	24.4524224246
67.0	0.00030296626041	19.0886924530
68.0	0.000275747080973	14.8086583423
69.0	0.000247538583206	11.8702495821
70.0	0.000220601632202	10.4034264388
71.0	0.000196411296359	10.4355163473
72.0	0.000175763036478	11.9139493754
73.0	0.000158979034785	14.7116571652
74.0	0.000146079625797	18.6200718899
75.0	0.000136886507477	23.3478796801
76.0	0.000131078146036	28.5447506506
77.0	0.000128230939525	33.8534504720
78.0	0.000127866763489	38.9701526572
79.0	0.000129505659458	43.6842859059
80.0	0.000132710195704	47.8847200492
81.0	0.000137111376648	51.5405120833
82.0	0.000142415820749	54.6728124772
83.0	0.000148400274636	57.3300013842
84.0	0.000154900293965	59.5704643435
85.0	0.000161797824445	61.4525564983
86.0	0.000169010074669	63.0296618429
87.0	0.00017648049054	64.3483286987
88.0	0.000184171827922	65.4480482855
89.0	0.000192061005424	66.3618015329
90.0	0.000200135352849	67.1168930358
91.0	0.000208389908939	67.7358274635
92.0	0.000216825490835	68.2371194966
93.0	0.000225447325804	68.6359960096
94.0	0.000234264088767	68.9449854148
95.0	0.000243287238532	69.1744021526
96.0	0.000252530569719	69.3327405371
97.0	0.000262009929816	69.4269933687
98.0	0.000271743060076	69.4629082062
99.0	0.000281749535688	69.4451930912
100.0	0.000292050791186	69.3776227783
