	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	4.70823979471e-06	-165.957991955
51.0	5.59386312199e-06	-162.203666854
52.0	6.65632620112e-06	-159.496808779
53.0	7.9194414236e-06	-157.714068980
54.0	9.41315123585e-06	-156.760256600
55.0	1.11740026554e-05	-156.572960095
56.0	1.32451411095e-05	-157.122096997
57.0	1.56752163273e-05	-158.407788365
58.0	1.85150255122e-05	-160.457479116
59.0	2.18099051298e-05	-163.321555838
60.0	2.55849948503e-05	-167.065234435
61.0	2.98204384422e-05	-171.753064910
62.0	3.44167406467e-05	-177.421893336
63.0	3.91605430632e-05	175.959146177
64.0	4.37179300532e-05	168.530716506
65.0	4.76902644647e-05	160.567161697
66.0	5.073599183e-05	152.446126163
67.0	5.26946155808e-05	144.565244572
68.0	5.36247423925e-05	137.245964491
69.0	5.3738577344e-05	130.678486530
70.0	5.32973534252e-05	124.924412219
71.0	5.2534329984e-05	119.954173769
72.0	5.16237836913e-05	115.689366235
73.0	5.0681384912e-05	112.034219842
74.0	4.97771330796e-05	108.893895985
75.0	4.89496445053e-05	106.183017520
76.0	4.82175839252e-05	103.828438493
77.0	4.75876358837e-05	101.769124869
78.0	4.70596662257e-05	99.9548270453
79.0	4.66299149559e-05	98.3444074541
80.0	4.62929067521e-05	96.9042175436
81.0	4.60425610626e-05	95.6066749636
82.0	4.58728133848e-05	94.4290768865
83.0	4.57779457804e-05	93.3526353719
84.0	4.57527459489e-05	92.3617036451
85.0	4.57925676579e-05	91.4431592263
86.0	4.58933365732e-05	90.5859126910
87.0	4.60515267594e-05	89.7805158633
88.0	4.62641234167e-05	89.0188480520
89.0	4.65285799149e-05	88.2938634078
90.0	4.68427743677e-05	87.5993860307
91.0	4.72049675272e-05	86.9299424241
92.0	4.76137639702e-05	86.2806231099
93.0	4.80680753412e-05	85.6469669947
94.0	4.85670868423e-05	85.0248635383
95.0	4.91102251934e-05	84.4104687345
96.0	4.96971268681e-05	83.8001317225
97.0	5.03276067812e-05	83.1903297908
98.0	5.10016236319e-05	82.5776096281
99.0	5.17192425425e-05	81.9585338046
100.0	5.24805899894e-05	81.3295625176
