	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	4.43927023384e-06	-175.888148996
51.0	5.24238448685e-06	-170.602936070
52.0	6.2340817225e-06	-166.579494535
53.0	7.43651335786e-06	-163.702853001
54.0	8.87807906714e-06	-161.854671178
55.0	1.05942169035e-05	-160.940006902
56.0	1.26275240163e-05	-160.897050566
57.0	1.50267339567e-05	-161.698648199
58.0	1.78434429552e-05	-163.350085004
59.0	2.11246156591e-05	-165.884215139
60.0	2.48979675169e-05	-169.352540990
61.0	2.91471918511e-05	-173.808920270
62.0	3.37770489067e-05	-179.281849928
63.0	3.85782948151e-05	174.266082613
64.0	4.321940782e-05	166.980702978
65.0	4.73005555603e-05	159.140453150
66.0	5.04744949758e-05	151.126252616
67.0	5.25717602118e-05	143.338371981
68.0	5.36415735681e-05	136.100394943
69.0	5.38889511697e-05	129.604264815
70.0	5.35711205759e-05	123.913014365
71.0	5.29200627804e-05	118.998258361
72.0	5.21105030772e-05	114.782574910
73.0	5.12593974546e-05	111.171016102
74.0	5.04382929854e-05	108.069434009
75.0	4.96873142545e-05	105.393035194
76.0	4.90264686536e-05	103.069169069
77.0	4.84635840586e-05	101.037224259
78.0	4.7999479867e-05	99.2473132695
79.0	4.76311849143e-05	97.6586102345
80.0	4.73538770148e-05	96.2377359239
81.0	4.71620191926e-05	94.9573418624
82.0	4.7050004144e-05	93.7949291098
83.0	4.70125030369e-05	92.7318883136
84.0	4.70446394763e-05	91.7527299154
85.0	4.71420622423e-05	90.8444705659
86.0	4.730096032e-05	89.9961447535
87.0	4.75180471936e-05	89.1984154266
88.0	4.77905298688e-05	88.4432623963
89.0	4.81160707211e-05	87.7237315964
90.0	4.84927483895e-05	87.0337319305
91.0	4.8919019363e-05	86.3678693062
92.0	4.93936821853e-05	85.7213097629
93.0	4.99158435313e-05	85.0896652684
94.0	5.04848875881e-05	84.4688973291
95.0	5.11004458493e-05	83.8552342980
96.0	5.17623688918e-05	83.2450995234
97.0	5.24706966934e-05	82.6350476546
98.0	5.32256276822e-05	82.0217075672
99.0	5.40274838254e-05	81.4017301353
100.0	5.48766694841e-05	80.7716721375
