	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	4.48196393113e-05	-100.549639414
51.0	4.66676455688e-05	-101.376756242
52.0	4.86338876142e-05	-102.320520561
53.0	5.07290951228e-05	-103.404692119
54.0	5.2962789006e-05	-104.658664261
55.0	5.53425606333e-05	-106.171571904
56.0	5.78725951283e-05	-107.887648789
57.0	6.05350357077e-05	-109.909099962
58.0	6.32947001967e-05	-112.299652953
59.0	6.60795920703e-05	-115.130819511
60.0	6.87632337349e-05	-118.566199661
61.0	7.11431115367e-05	-122.496016665
62.0	7.29070562244e-05	-127.021497586
63.0	7.36718216716e-05	-132.083773514
64.0	7.30539410348e-05	-137.501097829
65.0	7.08215975452e-05	-143.126191798
66.0	6.70260592481e-05	-148.187115800
67.0	6.20509144313e-05	-152.371118705
68.0	5.64908044585e-05	-155.286029623
69.0	5.09574689132e-05	-156.369130042
70.0	4.59281618388e-05	-156.132615806
71.0	4.17109709917e-05	-153.998914288
72.0	3.84557832132e-05	-150.531454759
73.0	3.61938159761e-05	-145.689533287
74.0	3.48518879927e-05	-140.763196288
75.0	3.43043917316e-05	-135.361552136
76.0	3.4387713568e-05	-130.684526043
77.0	3.49443560705e-05	-126.492176909
78.0	3.58449299756e-05	-123.183625475
79.0	3.69905914666e-05	-120.352764141
80.0	3.83147363742e-05	-117.961242731
81.0	3.97690349177e-05	-115.956378484
82.0	4.13193380928e-05	-114.283380825
83.0	4.29420473931e-05	-112.891402039
84.0	4.4621216563e-05	-111.735967504
85.0	4.63469820302e-05	-110.932652447
86.0	4.81195742583e-05	-110.131355575
87.0	4.99284946135e-05	-109.473630162
88.0	5.17719081975e-05	-108.938015968
89.0	5.36506930549e-05	-108.619791601
90.0	5.55715862146e-05	-108.272543496
91.0	5.75292485502e-05	-108.004632733
92.0	5.95258294926e-05	-107.806261197
93.0	6.15639871931e-05	-107.669375520
94.0	6.36535491707e-05	-107.673829677
95.0	6.57929437597e-05	-107.638396246
96.0	6.79844947306e-05	-107.648302636
97.0	7.0232307636e-05	-107.699799447
98.0	7.25408141408e-05	-107.789812402
99.0	7.49148095498e-05	-107.915838336
100.0	7.73650264072e-05	-108.149220230
