	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.000159567507494	69.5503962287
51.0	0.00017098481251	68.0608784788
52.0	0.000183653378172	66.3932166684
53.0	0.000197756498836	64.5154854462
54.0	0.000213500719795	62.3887241641
55.0	0.000231111717095	59.9653672905
56.0	0.000250822428431	57.1875353504
57.0	0.000272846884144	53.9854541551
58.0	0.000297329145851	50.2766279801
59.0	0.00032425203664	45.9670455156
60.0	0.000353288403804	40.9567424524
61.0	0.000383588669835	35.1533120150
62.0	0.000413542741449	28.4974189568
63.0	0.000440651365148	21.0013392077
64.0	0.00046175509646	12.7913715947
65.0	0.000473825037299	4.12921534893
66.0	0.000475114906599	-4.61771994185
67.0	0.00046594551565	-13.0603355060
68.0	0.000448489967101	-20.8843381858
69.0	0.000425764985541	-27.9055493242
70.0	0.000400602427032	-34.0674529709
71.0	0.000375109207862	-39.4039219057
72.0	0.00035059989967	-43.9970095001
73.0	0.000327763437121	-47.9455763390
74.0	0.000306873582712	-51.3470737510
75.0	0.000287959797005	-54.2890767584
76.0	0.000270922804628	-56.8465651159
77.0	0.000255604991279	-59.0820828489
78.0	0.000241830189753	-61.0470968342
79.0	0.000229424613263	-62.7836933545
80.0	0.000218226855514	-64.3262184572
81.0	0.000208091838899	-65.7027126808
82.0	0.000198891568928	-66.9361042189
83.0	0.000190514316332	-68.0451754242
84.0	0.000182863114774	-69.0453334496
85.0	0.000175854047543	-69.9492197941
86.0	0.000169414561125	-70.7671892196
87.0	0.000163481917495	-71.5076844540
88.0	0.000158001830691	-72.1775277937
89.0	0.000152927290061	-72.7821461538
90.0	0.000148217568645	-73.3257424703
91.0	0.000143837395181	-73.8114237599
92.0	0.000139756278669	-74.2412937046
93.0	0.00013594796518	-74.6165158531
94.0	0.000132390021222	-74.9373533577
95.0	0.000129063529744	-75.2031897104
96.0	0.000125952897502	-75.4125361724
97.0	0.000123045772812	-75.5630319143
98.0	0.000120333077779	-75.6514455247
99.0	0.000117809162349	-75.6736894366
100.0	0.000115472093523	-75.6248007346
