	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	1.76943069513e-05	-96.1934582554
51.0	1.82193414325e-05	-96.5426747478
52.0	1.87607885157e-05	-96.9356783920
53.0	1.93192431618e-05	-97.3818384146
54.0	1.9894787218e-05	-97.8927918395
55.0	2.04865692085e-05	-98.4828949829
56.0	2.10921234117e-05	-99.1695970255
57.0	2.1706296899e-05	-99.9735003428
58.0	2.23196290203e-05	-100.917617123
59.0	2.29160799605e-05	-102.024890187
60.0	2.3470281071e-05	-103.312409852
61.0	2.39452603998e-05	-104.780195722
62.0	2.42931557967e-05	-106.392984463
63.0	2.44633042491e-05	-108.057534663
64.0	2.44215620267e-05	-109.607849225
65.0	2.41769391232e-05	-110.822044988
66.0	2.37976809627e-05	-111.488569011
67.0	2.33961202161e-05	-111.499331741
68.0	2.30856290664e-05	-110.904221292
69.0	2.29406114758e-05	-109.880966126
70.0	2.29847055912e-05	-108.648525067
71.0	2.3203960226e-05	-107.390501940
72.0	2.35670624423e-05	-106.224067587
73.0	2.40402897472e-05	-105.205709575
74.0	2.45947876584e-05	-104.350916769
75.0	2.52085603808e-05	-103.652740881
76.0	2.58659414552e-05	-103.094420583
77.0	2.65562675873e-05	-102.656527194
78.0	2.72725433949e-05	-102.320449884
79.0	2.80103582813e-05	-102.069799347
80.0	2.8767086545e-05	-101.890755079
81.0	2.954132475e-05	-101.771934462
82.0	3.0332505383e-05	-101.704082988
83.0	3.11406365612e-05	-101.679726809
84.0	3.19661270898e-05	-101.692849610
85.0	3.28096706694e-05	-101.738614397
86.0	3.36721694323e-05	-101.813133667
87.0	3.45546844645e-05	-101.913283557
88.0	3.54584044511e-05	-102.036555339
89.0	3.63846270635e-05	-102.180937208
90.0	3.73347492897e-05	-102.344820454
91.0	3.8310263976e-05	-102.526924854
92.0	3.93127613743e-05	-102.726239086
93.0	4.03439348416e-05	-102.941972965
94.0	4.14055896291e-05	-103.173518971
95.0	4.24996555015e-05	-103.420421013
96.0	4.36282028745e-05	-103.682348904
97.0	4.4793462778e-05	-103.959077812
98.0	4.59978523594e-05	-104.250471282
99.0	4.72440059868e-05	-104.556468254
100.0	4.8534814398e-05	-104.876984851
