	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	4.36987267358	-4.91492109713
52.0	4.86572053078	-5.33223703393
53.0	5.44581330279	-5.81588821028
54.0	6.13257986886	-6.38356096051
55.0	6.95708973943	-7.05981254365
56.0	7.96360440306	-7.87974329809
57.0	9.21729738131	-8.89528196000
58.0	10.8179950751	-10.1865155687
59.0	12.9260525712	-11.8834256437
60.0	15.8143806457	-14.2108759944
61.0	19.9809535261	-17.5908074765
62.0	26.4085036199	-22.9019724369
63.0	37.1446937795	-32.2227770010
64.0	55.5366653562	-50.9414725235
65.0	73.3828307860	-87.6686641699
66.0	61.0177839448	-126.011281055
67.0	43.1385021253	-146.174464117
68.0	32.2586748348	-156.103312141
69.0	25.7155145152	-161.690284201
70.0	21.4803388044	-165.214448138
71.0	18.5521784448	-167.627028796
72.0	16.4212771919	-169.379456058
73.0	14.8082823289	-170.710116339
74.0	13.5492787658	-171.755834939
75.0	12.5423950879	-172.600451279
76.0	11.7212352034	-173.298092699
77.0	11.0407813816	-173.885223258
78.0	10.4694841765	-174.387290477
79.0	9.98460542339	-174.822590585
80.0	9.56936102230	-175.204618305
81.0	9.21110444973	-175.543550523
82.0	8.90013554020	-175.847214095
83.0	8.62889796017	-176.121735544
84.0	8.39142550990	-176.371988294
85.0	8.18295193857	-176.601907576
86.0	7.99963088054	-176.814716843
87.0	7.83833141533	-177.013093679
88.0	7.69648672276	-177.199293699
89.0	7.57198051580	-177.375244753
90.0	7.46306096709	-177.542620034
91.0	7.36827487033	-177.702895979
92.0	7.28641696287	-177.857399371
93.0	7.21649078248	-178.007346746
94.0	7.15767853368	-178.153878677
95.0	7.10931798647	-178.298090858
96.0	7.07088523669	-178.441063831
97.0	7.04198226276	-178.583892954
98.0	7.02232879155	-178.727720401
99.0	7.01175809906	-178.873771129
100.0	7.01021669647	-179.023244055
