	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	4.24393908739	-4.96155555021
52.0	4.72887616406	-5.38024686348
53.0	5.29651771016	-5.86530239902
54.0	5.96890002856	-6.43440927898
55.0	6.77655008172	-7.11212558483
56.0	7.76295838096	-7.93355249594
57.0	8.99216619396	-8.95061961676
58.0	10.5622708555	-10.2434148603
59.0	12.6308600159	-11.9419206641
60.0	15.4661565828	-14.2710017739
61.0	19.5576380394	-17.6525999970
62.0	25.8714505477	-22.9654686686
63.0	36.4214653328	-32.2880149837
64.0	54.5043268640	-51.0084912666
65.0	72.0847076081	-87.7375038318
66.0	59.9942474795	-126.081982897
67.0	42.4550925463	-146.247070554
68.0	31.7782451311	-156.177866808
69.0	25.3573826959	-161.766831935
70.0	21.2023194601	-165.293035087
71.0	18.3306337745	-167.707702422
72.0	16.2419124465	-169.462265180
73.0	14.6618912622	-170.795111218
74.0	13.4296297673	-171.843067291
75.0	12.4451014635	-172.689974344
76.0	11.6431118891	-173.389961283
77.0	10.9794586249	-173.979493805
78.0	10.4231648322	-174.484021100
79.0	9.95190667441	-174.921841131
80.0	9.54920776117	-175.306450413
81.0	9.20265544392	-175.648027652
82.0	8.90273111276	-175.954401587
83.0	8.6420221606	-176.231700667
84.0	8.41467826195	-176.484800250
85.0	8.21602830147	-176.717637539
86.0	8.04230535606	-176.933437953
87.0	7.89044604335	-177.134881019
88.0	7.75794195140	-177.324224242
89.0	7.64272824307	-177.503397281
90.0	7.54309921516	-177.674074980
91.0	7.45764381231	-177.837735227
92.0	7.38519600265	-177.995705945
93.0	7.32479655521	-178.149204400
94.0	7.27566365760	-178.299371314
95.0	7.23717052376	-178.447301766
96.0	7.20882877081	-178.594074635
97.0	7.19027661202	-178.740782231
98.0	7.18127133537	-178.888561828
99.0	7.18168577116	-179.038631016
100.0	7.19150868725	-179.192177908
