	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	80.8053074928	175.350591318
52.0	89.6079243367	174.942585253
53.0	99.8718822038	174.468551306
54.0	111.984278792	173.910817685
55.0	126.481188734	173.244842546
56.0	144.126083308	172.435541898
57.0	166.042805794	171.431004381
58.0	193.952163352	170.151161438
59.0	230.617235584	168.466051237
60.0	280.738099566	166.150830989
61.0	352.884577908	162.783582261
62.0	463.948865322	157.485576755
63.0	649.043803025	148.178434084
64.0	965.044600973	129.473930528
65.0	1267.91513143	92.7614906776
66.0	1048.13274374	54.4342174478
67.0	736.585493926	34.2870044640
68.0	547.438039162	24.3747903232
69.0	433.654633985	18.8051564613
70.0	359.896760548	15.2990789958
71.0	308.777082479	12.9053809149
72.0	271.452058691	11.1726844600
73.0	243.078713729	9.86266016476
74.0	220.816483415	8.83854509081
75.0	202.900320312	8.01656826181
76.0	188.179829526	7.34267763987
77.0	175.874866764	6.78049223973
78.0	165.438451845	6.30465640771
79.0	156.476081513	5.89697581537
80.0	148.696234730	5.54406906086
81.0	141.878907624	5.23588570276
82.0	135.854979209	4.96474036052
83.0	130.492306554	4.72466536003
84.0	125.686126901	4.51096622924
85.0	121.352288379	4.31991004665
86.0	117.422384574	4.14850294562
87.0	113.840195250	3.99432887944
88.0	110.559041443	3.85543141751
89.0	107.539790904	3.73022641946
90.0	104.749333217	3.61743736460
91.0	102.159398962	3.51604778278
92.0	99.7456327574	3.42526700089
93.0	97.4868569406	3.34450664184
94.0	95.3644779607	3.27336637252
95.0	93.3620006206	3.21162807275
96.0	91.4646239335	3.15925831819
97.0	89.6588971607	3.11641976235
98.0	87.9324200331	3.08349278076
99.0	86.2735733108	3.06110973791
100.0	84.6712666432	3.05020302490
