	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	0.225828140677	-3.3728590176
52.0	0.245507706223	-3.70734284087
53.0	0.267992118729	-4.10248943672
54.0	0.294000345221	-4.57542421466
55.0	0.324526542086	-5.15006897408
56.0	0.360984274647	-5.86080114363
57.0	0.405450538562	-6.75872341348
58.0	0.461098708558	-7.92297441637
59.0	0.533010424836	-9.48244121073
60.0	0.629798324833	-11.6607176488
61.0	0.767083211919	-14.8782620876
62.0	0.975387988812	-20.0120854273
63.0	1.31701929586	-29.1385334629
64.0	1.88583950396	-47.6434014739
65.0	2.38022252883	-84.1343422051
66.0	1.88508888728	-122.214703229
67.0	1.26535947205	-142.085236492
68.0	0.895229328675	-151.685601474
69.0	0.67251737975	-156.901432344
70.0	0.527026290136	-160.003111883
71.0	0.424880696381	-161.930637707
72.0	0.349008189979	-163.120663545
73.0	0.29011280756	-163.791726345
74.0	0.242766108866	-164.053347594
75.0	0.203609528422	-163.950758830
76.0	0.1704662867	-163.481689814
77.0	0.141873872302	-162.596958651
78.0	0.11682567621	-161.185699541
79.0	0.0946256205831	-159.036425991
80.0	0.0748134396709	-155.746865965
81.0	0.0571535403191	-150.507335212
82.0	0.0417326928776	-141.550174716
83.0	0.0293561206852	-124.893977120
84.0	0.0225297458701	-94.8523035070
85.0	0.0242487274129	-60.0296368545
86.0	0.0321198308943	-37.8390527025
87.0	0.0422008369794	-26.0038520973
88.0	0.0527933233798	-19.2056890830
89.0	0.0633061437114	-14.8888167084
90.0	0.0735056885115	-11.9096441797
91.0	0.0832773979576	-9.70995782869
92.0	0.0925466829513	-7.98935986244
93.0	0.101248604758	-6.57106623727
94.0	0.109314177223	-5.34176055379
95.0	0.11666288085	-4.22195167976
96.0	0.12319757205	-3.14979286298
97.0	0.128800282826	-2.07101306542
98.0	0.133328325877	-0.931352585117
99.0	0.136610684208	0.330710744666
100.0	0.1384452606	1.79290963035
