	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	3.93192496147	-4.98322091970
52.0	4.38269771509	-5.40262970770
53.0	4.91049028140	-5.88842108400
54.0	5.53583282203	-6.45828263811
55.0	6.28716649604	-7.13677292766
56.0	7.20501117990	-7.95899362391
57.0	8.34903524650	-8.97687479195
58.0	9.81064014502	-10.2705048525
59.0	11.7366616334	-11.9698667326
60.0	14.3770325299	-14.2998256211
61.0	18.1878789136	-17.6823238704
62.0	24.0695997238	-22.9961152763
63.0	33.8993693338	-32.3196074786
64.0	50.7522160413	-51.0410533215
65.0	67.1522768169	-87.7710595728
66.0	55.9145151547	-126.116556877
67.0	39.5863913735	-146.282687792
68.0	29.6449726116	-156.214552681
69.0	23.6665239926	-161.804612264
70.0	19.7982249583	-165.331936022
71.0	17.1252589889	-167.747750426
72.0	15.1816022803	-169.503486997
73.0	13.7118242993	-170.837533787
74.0	12.5660314175	-171.886717695
75.0	11.6510612254	-172.734879723
76.0	10.9061927614	-173.436148741
77.0	10.2902569788	-174.026990276
78.0	9.77440340999	-174.532853217
79.0	9.33784135942	-174.972035048
80.0	8.96522682106	-175.358031603
81.0	8.64500112700	-175.701020668
82.0	8.36830146684	-176.008829774
83.0	8.12822689375	-176.287585802
84.0	7.91933187192	-176.542162142
85.0	7.73726947260	-176.776493515
86.0	7.57853523417	-176.993802272
87.0	7.44028025475	-177.196764149
88.0	7.32017280239	-177.387631989
89.0	7.21629456116	-177.568329732
90.0	7.12706200277	-177.740525239
91.0	7.05116627497	-177.905687854
92.0	6.98752701521	-178.065135067
93.0	6.93525671401	-178.220071387
94.0	6.89363331253	-178.371621916
95.0	6.86207935732	-178.520862581
96.0	6.84014642959	-178.668848718
97.0	6.82750410387	-178.816643610
98.0	6.82393285561	-178.965348615
99.0	6.82932061000	-179.116136703
100.0	6.84366296357	-179.270140235
