	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	2.96926391388	-4.83036892790
52.0	3.30132993956	-5.24247633757
53.0	3.68926599797	-5.7206477876
54.0	4.14790305361	-6.28255674096
55.0	4.69778176023	-6.95274691546
56.0	5.36815900203	-7.76630438830
57.0	6.20210695552	-8.77514284239
58.0	7.26558729334	-10.0593334447
59.0	8.66453538023	-11.7488409721
60.0	10.5791998776	-14.0685115132
61.0	13.3383667667	-17.4402672005
62.0	17.5905415151	-22.7428405867
63.0	24.6855545331	-32.0546168152
64.0	36.8211044161	-50.7638249833
65.0	48.5334340750	-87.4810466958
66.0	40.2521923800	-125.813186010
67.0	28.3818039016	-145.965357250
68.0	21.1649260696	-155.882630898
69.0	16.8233443647	-161.457435894
70.0	14.0105353755	-164.968807981
71.0	12.0629222658	-167.367937761
72.0	10.6427510444	-169.106218554
73.0	9.56497988403	-170.421997696
74.0	8.72104634639	-171.452058688
75.0	8.04348089134	-172.280196192
76.0	7.48830467200	-172.960489530
77.0	7.02569210405	-173.529351256
78.0	6.63473226461	-174.012173535
79.0	6.30034508009	-174.427193026
80.0	6.01138944111	-174.787840322
81.0	5.75946042011	-175.104223116
82.0	5.53810050933	-175.384093591
83.0	5.34226816320	-175.633497527
84.0	5.16797100414	-175.857220957
85.0	5.01200728867	-176.059104411
86.0	4.87178017121	-176.242268585
87.0	4.74516201278	-176.409279438
88.0	4.63039374179	-176.562271151
89.0	4.52600918655	-176.703039364
90.0	4.43077748788	-176.833113117
91.0	4.34365883901	-176.953811565
92.0	4.26377011923	-177.066289682
93.0	4.19035804907	-177.171576227
94.0	4.12277810766	-177.270606409
95.0	4.06047794529	-177.364251296
96.0	4.00298437498	-177.453345751
97.0	3.94989327501	-177.538716636
98.0	3.90086191488	-177.621213071
99.0	3.85560343019	-177.701740937
100.0	3.81388322691	-177.781154075
