	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	80.8147679294	175.350776128
52.0	89.6183126667	174.942756944
53.0	99.8833598237	174.468708750
54.0	111.997052012	173.910959743
55.0	126.495526333	173.244968050
56.0	144.142343156	172.435649672
57.0	166.061477283	171.431093240
58.0	193.973937311	170.151230197
59.0	230.643126438	168.466098705
60.0	280.769673516	166.150855987
61.0	352.924408688	162.783583648
62.0	464.001517018	157.485553405
63.0	649.117999405	148.178384912
64.0	965.155936853	129.473854582
65.0	1268.06302685	92.7613870190
66.0	1048.25657820	54.4340852605
67.0	736.673794453	34.2868430971
68.0	547.504736640	24.3745992629
69.0	433.708414131	18.8049354400
70.0	359.942256781	15.2988279490
71.0	308.816921678	12.9051001057
72.0	271.487843325	11.1723745160
73.0	243.111483456	9.86232215173
74.0	220.846946095	8.83818059799
75.0	202.928976154	8.01617948713
76.0	188.207041443	7.34226754416
77.0	175.900903210	6.78006464558
78.0	165.463512748	6.30421619427
79.0	156.500315301	5.89652910058
80.0	148.719749413	5.54362344123
81.0	141.901777753	5.23545053039
82.0	135.877250901	4.96432707048
83.0	130.514000082	4.72428787286
84.0	125.707237998	4.51064143392
85.0	121.372789019	4.31965836864
86.0	117.442222217	4.14834904667
87.0	113.859291531	3.99430250813
88.0	110.577290185	3.85556843446
89.0	107.557054991	3.73057006079
90.0	104.765441062	3.61803979825
91.0	102.174139506	3.51697202400
92.0	99.7587499467	3.42658928606
93.0	97.4980422105	3.34631942023
94.0	95.3733617447	3.27578203973
95.0	93.3681418008	3.21478371151
96.0	91.4674969084	3.16332174184
97.0	89.6578762746	3.12159728260
98.0	87.9267603626	3.09003927968
99.0	86.2623872973	3.06934184140
100.0	84.6534952786	3.06051652512
