	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	3.97918665187	-4.98207673943
52.0	4.43528618254	-5.40141279407
53.0	4.96930530109	-5.88712814369
54.0	5.60201318258	-6.45691030763
55.0	6.36218203707	-7.13531774794
56.0	7.29080329398	-7.95745203199
57.0	8.44823958060	-8.97524316138
58.0	9.92695561120	-10.2687794301
59.0	11.8754948803	-11.9680437011
60.0	14.5466961475	-14.2979010831
61.0	18.4019868362	-17.6802938034
62.0	24.3522244762	-22.9939756083
63.0	34.2963612954	-32.3173540611
64.0	51.3449377273	-51.0386819254
65.0	67.9342968752	-87.7685658867
66.0	56.5637433157	-126.113936548
67.0	40.0446253671	-146.279936347
68.0	29.9870408098	-156.211665710
69.0	23.9387105322	-161.801585240
70.0	20.0251476005	-165.328764418
71.0	17.3208530442	-167.744429708
72.0	15.3543646480	-169.500012650
73.0	13.8672720968	-170.833901326
74.0	12.7079334652	-171.882922697
75.0	11.7820998161	-172.730917861
76.0	11.0283420226	-173.432015803
77.0	10.4050108270	-174.022682223
78.0	9.88291919639	-174.528366243
79.0	9.44103378852	-174.967365609
80.0	9.06383147708	-175.353176520
81.0	8.73961856208	-175.695977182
82.0	8.45942862374	-176.003595652
83.0	8.21627998141	-176.282159461
84.0	8.00466332297	-176.536542776
85.0	7.82018077175	-176.770681262
86.0	7.65928673515	-176.987798405
87.0	7.51909884247	-177.190571314
88.0	7.39725795938	-177.381254476
89.0	7.29182321899	-177.561773811
90.0	7.20119248999	-177.733799561
91.0	7.12404161760	-177.898803946
92.0	7.05927764688	-178.058107913
93.0	7.00600287835	-178.212920157
94.0	6.96348713465	-178.364370851
95.0	6.93114670908	-178.513542083
96.0	6.90852868259	-178.661496694
97.0	6.89529983168	-178.809307155
98.0	6.89123950173	-178.958086106
99.0	6.89623626747	-179.109020449
100.0	6.91028828631	-179.263259834
