	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	56.1330958838	175.462583808
52.0	62.1428103738	175.058484472
53.0	69.1405556735	174.588479790
54.0	77.3875740928	174.034902748
55.0	87.2456181792	173.373216411
56.0	99.2298442810	172.568341861
57.0	114.098492950	171.568372951
58.0	133.012423581	170.293246492
59.0	157.835324913	168.613006156
60.0	191.736726950	166.302814793
61.0	240.494012524	162.940759760
62.0	315.489524844	157.648118603
63.0	440.359260125	148.346516929
64.0	653.240817378	129.647737091
65.0	856.215030664	92.9412096981
66.0	706.072068353	54.6200437820
67.0	494.958435624	34.4791390234
68.0	366.915026057	24.5734399438
69.0	289.888496112	19.0105337660
70.0	239.934257421	15.5114020909
71.0	205.284868819	13.1248730718
72.0	179.958410614	11.3995735978
73.0	160.680059382	10.0971781922
74.0	145.529436202	9.08092706622
75.0	133.313459788	8.26705128371
76.0	123.254620268	7.60149949977
77.0	114.825705325	7.04788964908
78.0	107.657112348	6.58086286064
79.0	101.482302570	6.18221886881
80.0	96.1043455560	5.83856699358
81.0	91.3746536353	5.53984336819
82.0	87.1790382017	5.27834405546
83.0	83.4283157712	5.04807647809
84.0	80.0518245045	4.84431342286
85.0	76.9928543699	4.66327953524
86.0	74.2053637293	4.50192649569
87.0	71.6515798307	4.35776892990
88.0	69.3002184357	4.22876257028
89.0	67.1251439511	4.11321238434
90.0	65.1043485887	4.00970217414
91.0	63.2191661015	3.91703969619
92.0	61.4536594413	3.83421308324
93.0	59.7941399779	3.76035540554
94.0	58.2287871827	3.69471496512
95.0	56.7473459807	3.63662936593
96.0	55.3408847905	3.58550172000
97.0	54.0016022253	3.54077733710
98.0	52.7226729800	3.50191924356
99.0	51.4981265821	3.46838055479
100.0	50.3227540766	3.43956831916
