	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	4.32180665872	-4.92892139441
52.0	4.81323434722	-5.34666075428
53.0	5.38825203889	-5.83074493596
54.0	6.06911965964	-6.39886056688
55.0	6.88667308204	-7.07556519148
56.0	7.88484153291	-7.89595947466
57.0	9.12831025097	-8.91197245397
58.0	10.7161592987	-10.2036915054
59.0	12.8075479920	-11.9010984924
60.0	15.6733588216	-14.2290575576
61.0	19.8078825629	-17.6095099196
62.0	26.1866382777	-22.9212083314
63.0	36.8424946332	-32.2425592913
64.0	55.0998651174	-50.9618145411
65.0	72.8259078382	-87.6895797082
66.0	60.5718486708	-126.032784325
67.0	42.8355824032	-146.196569795
68.0	32.0415593709	-156.126035359
69.0	25.5500738290	-161.713640614
70.0	21.3486407618	-165.238453940
71.0	18.4441456779	-167.651700698
72.0	16.3308010237	-169.404811350
73.0	14.7314193288	-170.736172919
74.0	13.4833526001	-171.782611334
75.0	12.4855157782	-172.627966682
76.0	11.6720250794	-173.326366983
77.0	10.9982103434	-173.914277039
78.0	10.4327661263	-174.417145142
79.0	9.95313065312	-174.853268333
80.0	9.54265066338	-175.236142200
81.0	9.18877885681	-175.575944517
82.0	8.88189191588	-175.880503112
83.0	8.61449411915	-176.155945513
84.0	8.38066791228	-176.407146199
85.0	8.17568676828	-176.638041541
86.0	7.99573725759	-176.851856177
87.0	7.83771624399	-177.051268952
88.0	7.69908068808	-177.238536794
89.0	7.57773503024	-177.415588960
90.0	7.47194579561	-177.584100101
91.0	7.38027632144	-177.745548193
92.0	7.30153651226	-177.901261613
93.0	7.23474410979	-178.052458564
94.0	7.17909482390	-178.200281323
95.0	7.13393955386	-178.345827324
96.0	7.09876736737	-178.490178849
97.0	7.07319332621	-178.634432964
98.0	7.05695058135	-178.779733454
99.0	7.04988642759	-178.927306717
100.0	7.05196226872	-179.078352778
