	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	79.0404806239	175.356887635
52.0	87.6431919899	174.948995063
53.0	97.6734415062	174.475073530
54.0	109.509352307	173.917451212
55.0	123.674569849	173.251586236
56.0	140.914861529	172.442394587
57.0	162.328006907	171.437964894
58.0	189.594896693	170.158228614
59.0	225.414500137	168.473223919
60.0	274.377802053	166.158108070
61.0	344.855605607	162.790962705
62.0	453.347465017	157.493059616
63.0	634.148575742	148.186018540
64.0	942.800528655	129.481615941
65.0	1238.56133234	92.7692766090
66.0	1023.75964396	54.4421037479
67.0	719.380643420	34.2949913282
68.0	534.593788925	24.3828784043
69.0	423.434029843	18.8133468891
70.0	351.375925984	15.3073735646
71.0	301.433062056	12.9137821862
72.0	264.966013627	11.1811959157
73.0	237.243649076	9.87128642656
74.0	215.491027646	8.84729210827
75.0	197.983886647	8.02544357980
76.0	183.598415746	7.35169072301
77.0	171.572498286	6.78965482333
78.0	161.371790996	6.31398294534
79.0	152.610901219	5.90648398809
80.0	145.005035237	5.55378040964
81.0	138.339260418	5.24582635587
82.0	132.448347400	4.97494192672
83.0	127.203186285	4.73516597694
84.0	122.501409718	4.52181186514
85.0	118.260780021	4.33115603223
86.0	114.414435066	4.16021583749
87.0	110.907410302	4.00658874982
88.0	107.694054011	3.86833463268
89.0	104.736077235	3.74388904118
90.0	102.001062815	3.63199934715
91.0	99.4613093859	3.53167817421
92.0	97.0929237112	3.44217038916
93.0	94.8750982320	3.36293125590
94.0	92.7895274834	3.29361425387
95.0	90.8199290786	3.23406799488
96.0	88.9516432745	3.18434226931
97.0	87.1712902126	3.14470415839
98.0	85.4664683529	3.11566602425
99.0	83.8254804054	3.09802832272
100.0	82.2370737638	3.09293932514
