	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	54.5577996726	175.469001587
52.0	60.3931486247	175.065097810
53.0	67.1873586215	174.595292896
54.0	75.1939384091	174.041919881
55.0	84.7639306313	173.380441870
56.0	96.3972383160	172.575779967
57.0	110.829647960	171.576028037
58.0	129.187635509	170.301122884
59.0	153.279675516	168.621108133
60.0	186.181364400	166.311146595
61.0	233.498775555	162.949325514
62.0	306.276461338	157.656922323
63.0	427.447751841	148.355562461
64.0	634.008861794	129.657028009
65.0	830.902091399	92.9507493537
66.0	685.109362316	54.6298351506
67.0	480.200206701	34.4891846357
68.0	355.926830777	24.5837418242
69.0	281.168529258	19.0210932923
70.0	232.684456969	15.5222198812
71.0	199.053737868	13.1359487953
72.0	174.470796629	11.4109058634
73.0	155.757407529	10.1087642678
74.0	141.049861776	9.09276268354
75.0	129.190298611	8.27913033342
76.0	119.424169429	7.61381368177
77.0	111.239837707	7.06042808539
78.0	104.278626314	6.59361160167
79.0	98.2818805620	6.19516035538
80.0	93.0585007012	5.85167936878
81.0	88.4643042488	5.55309968440
82.0	84.3884942350	5.29171131971
83.0	80.7445425373	5.06151452700
84.0	77.4638986797	4.85777355661
85.0	74.4915550783	4.67670287701
86.0	71.7828613408	4.51524200676
87.0	69.3011959518	4.37089102412
88.0	67.0162393642	4.24158819563
89.0	64.9026744316	4.12561748556
90.0	62.9391969935	4.02153733338
91.0	61.1077536442	3.92812480722
92.0	59.3929491190	3.84433075344
93.0	57.7815815915	3.76924278171
94.0	56.2622756379	3.70205352628
95.0	54.8251909380	3.64203216577
96.0	53.4617909286	3.58849729380
97.0	52.1646590916	3.54078929971
98.0	50.9273542803	3.49824029179
99.0	49.7442991688	3.46013909972
100.0	48.6106977606	3.42568535617
