	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
51.0	1.35903583157	174.977768101
52.0	1.51532926659	174.561899307
53.0	1.69828215693	174.080004983
54.0	1.91498556362	173.514418455
55.0	2.17526104436	172.840603616
56.0	2.49309886626	172.023482916
57.0	2.88909759595	171.011152219
58.0	3.39480643948	169.723551069
59.0	4.06090292251	168.030726708
60.0	4.97363651605	165.707846537
61.0	6.29039206239	162.333003543
62.0	8.32179626367	157.027482214
63.0	11.7152480719	147.712916513
64.0	17.5300410423	129.001098789
65.0	23.1798291162	92.2814718193
66.0	19.2861736594	53.9471587581
67.0	13.6422703531	33.7930761330
68.0	10.2059812204	23.8741883588
69.0	8.13844088732	18.2981058625
70.0	6.79942397743	14.7858376262
71.0	5.87291913165	12.3862437558
72.0	5.19795868336	10.6479885174
73.0	4.68631251083	9.33279018946
74.0	4.28619703229	8.30394008906
75.0	3.96541788478	7.47772899980
76.0	3.70298094008	6.80017547560
77.0	3.48464079678	6.23497922976
78.0	3.30040263924	5.75687719689
79.0	3.14305128445	5.34778151173
80.0	3.00724849615	4.99443353222
81.0	2.88895887453	4.68692478976
82.0	2.78507315719	4.41773457752
83.0	2.69315418282	4.18108689205
84.0	2.61126132875	3.97251112876
85.0	2.53782650027	3.78853681125
86.0	2.47156474805	3.62647898221
87.0	2.41140862962	3.48428674333
88.0	2.35645911928	3.36043727866
89.0	2.30594825692	3.25386386445
90.0	2.25921017915	3.16391065488
91.0	2.21565820355	3.09030992687
92.0	2.17476630323	3.03317973002
93.0	2.13605371978	2.99304182558
94.0	2.09907177198	2.97086174350
95.0	2.06339216648	2.96811481288
96.0	2.02859615008	2.98688490202
97.0	1.99426403652	3.03000620626
98.0	1.95996458385	3.10126397233
99.0	1.92524377266	3.20567825817
100.0	1.88961249152	3.34990476603
