	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	45.5488796326	-0.0185965346212
51.0	45.5560888931	-0.0202107402334
52.0	45.5635576773	-0.0219794195156
53.0	45.5712931041	-0.0239255725175
54.0	45.5793004389	-0.0260772955052
55.0	45.5875812598	-0.0284688089466
56.0	45.5961311555	-0.0311412842039
57.0	45.6049354893	-0.0341428647481
58.0	45.6139637312	-0.0375266108764
59.0	45.6231618466	-0.0413439789715
60.0	45.6324441008	-0.0456299930661
61.0	45.6416892527	-0.0503756100366
62.0	45.6507515624	-0.0554864997816
63.0	45.6595018363	-0.0607417349832
64.0	45.6679046863	-0.065791350134
65.0	45.6760997627	-0.0702422269734
66.0	45.6844126734	-0.0738266604687
67.0	45.6932490584	-0.076543294574
68.0	45.7029360490	-0.0786483289316
69.0	45.7136318264	-0.080513926173
70.0	45.7253416683	-0.0824804654608
71.0	45.7379875034	-0.0847864973744
72.0	45.7514705621	-0.0875693901759
73.0	45.7657054162	-0.0908955407431
74.0	45.7806316366	-0.0947914579776
75.0	45.7962132020	-0.0992658327198
76.0	45.8124341509	-0.104322626134
77.0	45.8292937634	-0.109967964723
78.0	45.8468023192	-0.116213425275
79.0	45.8649781956	-0.123077436371
80.0	45.8838457766	-0.130585802401
81.0	45.9034340888	-0.138771888597
82.0	45.9237759730	-0.147676739697
83.0	45.9449071721	-0.157349268648
84.0	45.9668663622	-0.167846569913
85.0	45.9896945623	-0.179234393976
86.0	46.0134352357	-0.191587791086
87.0	46.0381337415	-0.20499194168
88.0	46.0638375099	-0.21954317599
89.0	46.0905957109	-0.235350208041
90.0	46.1184587804	-0.252535594743
91.0	46.1474783018	-0.271237442033
92.0	46.1777062555	-0.291611389586
93.0	46.2091942763	-0.313832897031
94.0	46.2419925636	-0.338099868843
95.0	46.2761486183	-0.364635643739
96.0	46.3117052669	-0.393692378472
97.0	46.3486980536	-0.425554849562
98.0	46.3871521797	-0.460544665199
99.0	46.4270779990	-0.499024871114
100.0	46.4684656095	-0.541404411103
