	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	45.4081586646	0.0150982901949
51.0	45.4069816206	0.0182676655741
52.0	45.4055931611	0.0221540167025
53.0	45.4039997107	0.0269377565194
54.0	45.4022312218	0.0328470980219
55.0	45.4003577179	0.040168111943
56.0	45.3985155520	0.0492526960792
57.0	45.3969476058	0.0605183082446
58.0	45.3960614289	0.0744265595711
59.0	45.3965065707	0.0914164232156
60.0	45.3992558723	0.111753140332
61.0	45.4056436485	0.135247524599
62.0	45.4172538602	0.160838723389
63.0	45.4355045602	0.186179161563
64.0	45.4608734875	0.207617811215
65.0	45.4920855798	0.221078460159
66.0	45.5260141147	0.223762937445
67.0	45.5587545477	0.215555048289
68.0	45.5872110604	0.198905699448
69.0	45.6099969697	0.17739429659
70.0	45.6272633698	0.15424754217
71.0	45.6400000515	0.131646127589
72.0	45.6494111942	0.110737682619
73.0	45.6565756134	0.0919409798162
74.0	45.6623347261	0.0752556535704
75.0	45.6672977728	0.060480284559
76.0	45.6718878769	0.0473400954166
77.0	45.6763919640	0.0355524390972
78.0	45.6810024846	0.0248559110452
79.0	45.6858479658	0.0150202864223
80.0	45.6910145348	0.00584722968305
81.0	45.6965608117	-0.00283293550632
82.0	45.7025274307	-0.0111657658025
83.0	45.7089437059	-0.0192773353285
84.0	45.7158322142	-0.0272784753211
85.0	45.7232111846	-0.035268469249
86.0	45.7310968686	-0.0433382109161
87.0	45.7395043863	-0.0515728982342
88.0	45.7484486909	-0.0600543511473
89.0	45.7579451453	-0.0688630426103
90.0	45.7680094821	-0.0780799242425
91.0	45.7786581808	-0.0877881140304
92.0	45.7899081115	-0.0980745083003
93.0	45.8017765300	-0.109031368888
94.0	45.8142805172	-0.120757929525
95.0	45.8274367409	-0.13336205923
96.0	45.8412603970	-0.14696201542
97.0	45.8557645142	-0.161688309187
98.0	45.8709584334	-0.177685698645
99.0	45.8868462511	-0.195115310087
100.0	45.9034246820	-0.214156685499
