	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.164989308311	-120.346029951
51.0	0.184748157038	-111.891514936
52.0	0.213357980183	-104.082435628
53.0	0.252664113975	-97.3929097818
54.0	0.304528240097	-92.0707600495
55.0	0.370999903765	-88.1730404715
56.0	0.454477228431	-85.6519296894
57.0	0.557787625303	-84.4285610660
58.0	0.684135381845	-84.4359404105
59.0	0.836831860144	-85.6359819392
60.0	1.01866330173	-88.0188294044
61.0	1.23071072609	-91.5882460990
62.0	1.47053503571	-96.3329474159
63.0	1.73008743894	-102.184621360
64.0	1.99459358922	-108.972455880
65.0	2.24434003528	-116.399252361
66.0	2.46015098987	-124.069136405
67.0	2.63001115679	-131.570046307
68.0	2.75231268091	-138.569049446
69.0	2.83393775257	-144.866746981
70.0	2.88565589596	-150.394127294
71.0	2.91816859873	-155.174755453
72.0	2.94013137951	-159.282149549
73.0	2.95775430882	-162.808083824
74.0	2.97516171905	-165.844118658
75.0	2.99494627107	-168.472934695
76.0	3.01866563585	-170.765457172
77.0	3.04721422795	-172.780891564
78.0	3.08107819454	-174.567985047
79.0	3.12050217118	-176.166646354
80.0	3.16559531911	-177.609527150
81.0	3.21639753063	-178.923411388
82.0	3.27292026811	179.869928599
83.0	3.33517145788	178.751572330
84.0	3.40317053404	177.706518713
85.0	3.47695739314	176.721865948
86.0	3.55659770849	175.786634482
87.0	3.64218607043	174.891382754
88.0	3.73384784309	174.027898730
89.0	3.8317404008	173.188950711
90.0	3.93605395437	172.368084081
91.0	4.04701228087	171.559453798
92.0	4.16487342549	170.757684604
93.0	4.28993038471	169.957752524
94.0	4.42251179054	169.154882661
95.0	4.56298253310	168.344459454
96.0	4.71174422488	167.521946086
97.0	4.86923529821	166.682810718
98.0	5.03593058148	165.822457593
99.0	5.21234000466	164.936161554
100.0	5.39900597239	164.018866670
