	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	45.4843880708	-0.0192751658034
51.0	45.4893289870	-0.021914441006
52.0	45.4945392033	-0.0250196953429
53.0	45.5000202892	-0.0286980422596
54.0	45.5057605575	-0.0330843114361
55.0	45.5117255689	-0.0383468653405
56.0	45.5178431201	-0.0446922479411
57.0	45.5239802084	-0.0523651707005
58.0	45.5299094352	-0.0616364915177
59.0	45.5352646283	-0.0727653684525
60.0	45.5394937626	-0.0859133345563
61.0	45.5418362014	-0.100984175153
62.0	45.5413860186	-0.117384793072
63.0	45.5373288742	-0.133784587687
64.0	45.5293873003	-0.148098399283
65.0	45.5182914875	-0.157980454597
66.0	45.5058439955	-0.161800198576
67.0	45.4943083007	-0.159463610105
68.0	45.4854929702	-0.152368783707
69.0	45.4802247032	-0.142587199434
70.0	45.4784396484	-0.132003741801
71.0	45.4795852630	-0.121905735954
72.0	45.4829817693	-0.112983438306
73.0	45.4880204215	-0.105503684625
74.0	45.4942297192	-0.0994893825158
75.0	45.5012730354	-0.0948467895598
76.0	45.5089224773	-0.0914404595664
77.0	45.5170300672	-0.0891319597543
78.0	45.5255038266	-0.0877973372608
79.0	45.534289932	-0.0873333706718
80.0	45.5433603748	-0.0876584291791
81.0	45.5527045373	-0.0887110492497
82.0	45.5623233738	-0.0904477802779
83.0	45.5722257863	-0.0928410240452
84.0	45.5824260776	-0.0958771699145
85.0	45.5929422932	-0.0995551281179
86.0	45.6037949273	-0.103885268736
87.0	45.6150063738	-0.108888742959
88.0	45.6266003238	-0.114597150382
89.0	45.6386009349	-0.121052522977
90.0	45.6510330908	-0.128307597067
91.0	45.6639213321	-0.136426362818
92.0	45.6772896307	-0.145484877913
93.0	45.6911607805	-0.155572346003
94.0	45.7055556152	-0.166792463563
95.0	45.7204919162	-0.179265040594
96.0	45.7359831012	-0.193127900855
97.0	45.7520363920	-0.208539061279
98.0	45.7686508399	-0.225679177884
99.0	45.7858138190	-0.244754229838
100.0	45.8034975466	-0.265998142552
