	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.167893503949	-77.4071352298
51.0	0.204257988327	-73.4849682799
52.0	0.248841375868	-70.6629052265
53.0	0.303005341344	-68.8060817357
54.0	0.368442817351	-67.8091765078
55.0	0.44722441978	-67.6018425330
56.0	0.541828045982	-68.1481046997
57.0	0.655123671712	-69.4438158515
58.0	0.790256659262	-71.5133627802
59.0	0.950328806017	-74.4049486444
60.0	1.13772240652	-78.1822312010
61.0	1.35288853711	-82.9086487201
62.0	1.59254423704	-88.6202552549
63.0	1.84769666840	-95.2859279066
64.0	2.10279540064	-102.764002862
65.0	2.33790004697	-110.780171564
66.0	2.53443925783	-118.956613938
67.0	2.68175497730	-126.895590033
68.0	2.7798999907	-134.275601526
69.0	2.83720788930	-140.906439900
70.0	2.86541308591	-146.726530313
71.0	2.87569140522	-151.765495697
72.0	2.87681777640	-156.101820445
73.0	2.87491658007	-159.831374815
74.0	2.87393140725	-163.049117206
75.0	2.87624466921	-165.840561920
76.0	2.88320764861	-168.279009212
77.0	2.89552637962	-170.425663864
78.0	2.91352069541	-172.330962780
79.0	2.93729023285	-174.036247693
80.0	2.96681780015	-175.575388828
81.0	3.00203237511	-176.976208496
82.0	3.04284682668	-178.261668913
83.0	3.08918005079	-179.450838147
84.0	3.14096960139	179.440638735
85.0	3.19817864475	178.398704666
86.0	3.26079959182	177.412221804
87.0	3.32885578644	176.471361103
88.0	3.40240215821	175.567590042
89.0	3.48152538538	174.693417069
90.0	3.56634381711	173.842183454
91.0	3.65700739122	173.007892083
92.0	3.75369758260	172.185064960
93.0	3.85662747734	171.368623061
94.0	3.96604187192	170.553783313
95.0	4.08221743350	169.735968864
96.0	4.20546278895	168.910729328
97.0	4.33611844843	168.073668633
98.0	4.47455635290	167.220378344
99.0	4.62117889213	166.346375312
100.0	4.77641695829	165.446902665
