	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.0446087858306	143.050256146
51.0	0.0512822873326	141.671865384
52.0	0.0590242400933	140.098969368
53.0	0.0680299670289	138.300428913
54.0	0.0785326387897	136.237963282
55.0	0.0908077515755	133.864591096
56.0	0.105174446091	131.122930330
57.0	0.121989189556	127.943625070
58.0	0.141623568093	124.244524656
59.0	0.164412297584	119.931895009
60.0	0.190551350511	114.905985208
61.0	0.219925636253	109.074541063
62.0	0.25186765342	102.378321833
63.0	0.284918667693	94.8296414227
64.0	0.316781609251	86.5547813058
65.0	0.344709848952	77.8153683012
66.0	0.366355304761	68.9786844253
67.0	0.380630134317	60.4336449319
68.0	0.387968082514	52.4943020560
69.0	0.389864881915	45.3445342345
70.0	0.388149199375	39.0404949186
71.0	0.38444830771	33.5478835018
72.0	0.379975178941	28.7841492074
73.0	0.375533811418	24.6498594076
74.0	0.37161111701	21.0469104871
75.0	0.368477397369	17.8869879625
76.0	0.366266372753	15.0942775060
77.0	0.365030812276	12.6052962988
78.0	0.364778457514	10.3675237442
79.0	0.365494196125	8.33769295117
80.0	0.367153316834	6.48013612865
81.0	0.369729216819	4.76533399698
82.0	0.373197751045	3.16870393602
83.0	0.377539588776	1.66961245799
84.0	0.382741422056	0.250580040801
85.0	0.388796528844	-1.10335615666
86.0	0.395704984933	-2.40515330812
87.0	0.403473717659	-3.66617438930
88.0	0.412116497536	-4.89652171935
89.0	0.421653924971	-6.10531002042
90.0	0.432113453888	-7.30089258908
91.0	0.443529460861	-8.49105142973
92.0	0.455943369837	-9.68315990003
93.0	0.469403832709	-10.8843245167
94.0	0.483966952693	-12.1015115512
95.0	0.499696546841	-13.3416626413
96.0	0.516664418374	-14.6118029241
97.0	0.534950619618	-15.9191447487
98.0	0.554643659053	-17.2711891423
99.0	0.575840595757	-18.6758269468
100.0	0.598646947705	-20.1414236051
