	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.216849135524	-55.0363527712
51.0	0.259620845143	-54.5425325995
52.0	0.310151818553	-54.5098416714
53.0	0.369879325267	-54.9197785194
54.0	0.440536449097	-55.7716835464
55.0	0.524192860589	-57.0817519624
56.0	0.623277214944	-58.8828197691
57.0	0.740550339542	-61.2245023997
58.0	0.878970926734	-64.1729375824
59.0	1.04135310165	-67.8087609856
60.0	1.22966527174	-72.2209214174
61.0	1.44380451605	-77.4926944763
62.0	1.67981933254	-83.6758010066
63.0	1.92804108180	-90.7515821493
64.0	2.17245327744	-98.5883642920
65.0	2.39313331450	-106.919905445
66.0	2.57216960333	-115.374945717
67.0	2.70007201513	-123.561116963
68.0	2.77818455687	-131.161348428
69.0	2.81587782687	-137.989103732
70.0	2.82550402470	-143.985871231
71.0	2.81847801223	-149.183843084
72.0	2.80356237175	-153.663669500
73.0	2.78673863248	-157.523055232
74.0	2.77175854797	-160.858518868
75.0	2.76080830777	-163.756907116
76.0	2.75505876654	-166.292661566
77.0	2.75505803115	-168.527967905
78.0	2.76099057949	-170.514107806
79.0	2.77284070602	-172.293151889
80.0	2.79049250134	-173.899599934
81.0	2.81378953781	-175.361818051
82.0	2.84256965915	-176.703237771
83.0	2.87668461473	-177.943331205
84.0	2.91601066716	-179.098393942
85.0	2.96045387602	179.818134080
86.0	3.00995232841	178.793953904
87.0	3.06447671857	177.819333793
88.0	3.12403003871	176.885573302
89.0	3.18864691430	175.985049287
90.0	3.25839287097	175.111005948
91.0	3.33336361376	174.257382405
92.0	3.41368447618	173.418669592
93.0	3.49950999444	172.589790020
94.0	3.59102363245	171.765995206
95.0	3.68843762063	170.942776950
96.0	3.79199279312	170.115789092
97.0	3.90195839593	169.280777269
98.0	4.01863169435	168.433514911
99.0	4.14233719867	167.569743710
100.0	4.27342531898	166.684977046
