	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.0388310433993	136.334746545
51.0	0.0454603282941	135.449485201
52.0	0.0532123246455	134.315865778
53.0	0.0622968904742	132.910409291
54.0	0.0729657387348	131.201184719
55.0	0.0855180301358	129.146510832
56.0	0.100303020765	126.693457661
57.0	0.11771517695	123.776431880
58.0	0.138173156886	120.316480728
59.0	0.16206795426	116.222602723
60.0	0.189658469799	111.397393989
61.0	0.220891220315	105.750625853
62.0	0.255142307724	99.2248138447
63.0	0.290952183067	91.8338014825
64.0	0.325949797299	83.7052079727
65.0	0.357230532084	75.1018350918
66.0	0.382233586461	66.3920009304
67.0	0.399668937358	57.9655380327
68.0	0.409840042167	50.1373138832
69.0	0.4142036094	43.0919342082
70.0	0.414618873058	36.8862041890
71.0	0.412777860618	31.4864090937
72.0	0.409964926579	26.8105272722
73.0	0.407047759145	22.7596058238
74.0	0.404564664723	19.2359780034
75.0	0.402825392618	16.1517290069
76.0	0.401993308056	13.4314117126
77.0	0.402143402169	11.0118826511
78.0	0.403300265568	8.84093632062
79.0	0.405461851032	6.87560006235
80.0	0.408613898899	5.08048253427
81.0	0.412738490087	3.42632585297
82.0	0.417818999665	1.88879623677
83.0	0.423842890613	0.447498726713
84.0	0.430803236422	-0.914815819107
85.0	0.438699513168	-2.21288601117
86.0	0.447537991433	-3.45944905601
87.0	0.457331922374	-4.66565034631
88.0	0.468101637434	-5.84137526593
89.0	0.479874625019	-6.99552041386
90.0	0.492685631186	-8.13621800877
91.0	0.506576797517	-9.27102418935
92.0	0.521597841701	-10.4070798144
93.0	0.537806299278	-11.5512502004
94.0	0.555267788741	-12.7102497773
95.0	0.574056317386	-13.8907554148
96.0	0.594254584459	-15.0995121387
97.0	0.61595425722	-16.3434343566
98.0	0.639256173502	-17.6297044755
99.0	0.664270399468	-18.9658708980
100.0	0.691116058018	-20.3599293564
