	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	0.0432942626612	141.340440679
51.0	0.0500132548563	140.065446507
52.0	0.0578251617089	138.586704253
53.0	0.0669311694073	136.874148452
54.0	0.0775717830254	134.890423404
55.0	0.0900316650835	132.589348325
56.0	0.10464134974	129.914236810
57.0	0.121771286041	126.796339784
58.0	0.141809787209	123.154038125
59.0	0.165110643057	118.894064754
60.0	0.191889651508	113.917080628
61.0	0.222048548631	108.131196113
62.0	0.254926811038	101.477494201
63.0	0.289053198521	93.9685771822
64.0	0.322089953565	85.7309842680
65.0	0.351221716685	77.0265734496
66.0	0.374019226062	68.2228347383
67.0	0.38932710788	59.7088710943
68.0	0.397545144336	51.7989047913
69.0	0.400170398474	44.6769688072
70.0	0.399055766579	38.3993576098
71.0	0.395860927921	32.9318996649
72.0	0.391829687741	28.1921627545
73.0	0.38779121127	24.0808238850
74.0	0.384251356821	20.4998809219
75.0	0.381494096775	17.3611140114
76.0	0.379662839866	14.5887972545
77.0	0.378817217586	12.1195312241
78.0	0.378969900196	9.90087416694
79.0	0.380109418526	7.88963421319
80.0	0.382213866386	6.05021550330
81.0	0.385258919235	4.35316807966
82.0	0.389222390414	2.77397669354
83.0	0.394086738007	1.29207370422
84.0	0.399840372176	-0.109955510782
85.0	0.406478286448	-1.44700937335
86.0	0.414002327676	-2.73198062039
87.0	0.422421284388	-3.97616728680
88.0	0.431750909884	-5.18960575836
89.0	0.442013933312	-6.38134333582
90.0	0.453240108641	-7.55966382956
91.0	0.465466296644	-8.73227724373
92.0	0.478736612638	-9.90648172039
93.0	0.493102619406	-11.0893048549
94.0	0.508623566544	-12.2876295384
95.0	0.525366662803	-13.5083088933
96.0	0.543407361744	-14.7582735659
97.0	0.562829622019	-16.0446347065
98.0	0.583726117077	-17.3747843777
99.0	0.606198313755	-18.7564956880
100.0	0.630356351803	-20.1980064342
