	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	45.5660957209	-0.0311683489833
51.0	45.5751629535	-0.0350473723202
52.0	45.5846667564	-0.0395573900204
53.0	45.5946118925	-0.0448383565063
54.0	45.6049861739	-0.0510660952471
55.0	45.6157481191	-0.0584598087016
56.0	45.6268076177	-0.0672880820351
57.0	45.6379959612	-0.0778688764733
58.0	45.6490225192	-0.0905540427139
59.0	45.6594172274	-0.105680542788
60.0	45.6684695712	-0.123459687223
61.0	45.6751990283	-0.14377069789
62.0	45.6784367128	-0.165852312938
63.0	45.6771316886	-0.187992224927
64.0	45.6709271922	-0.207504383909
65.0	45.6607705168	-0.221365163974
66.0	45.6489984497	-0.22747204507
67.0	45.6385468986	-0.225704863156
68.0	45.6317652612	-0.217870868439
69.0	45.6297326795	-0.206649166864
70.0	45.6323753353	-0.194480047684
71.0	45.6389858732	-0.183033321878
72.0	45.6486918062	-0.173208266299
73.0	45.6607126363	-0.165357675164
74.0	45.6744457091	-0.159519736662
75.0	45.6894634803	-0.155582564761
76.0	45.7054796203	-0.153381146319
77.0	45.7223118961	-0.152747479849
78.0	45.7398510125	-0.153533261397
79.0	45.7580378973	-0.155618080783
80.0	45.7768473950	-0.158910664825
81.0	45.7962774271	-0.163347181458
82.0	45.8163418534	-0.168888618476
83.0	45.8370652977	-0.175518173653
84.0	45.8584801832	-0.183239053234
85.0	45.8806244391	-0.19207280883
86.0	45.9035400428	-0.202058233918
87.0	45.9272721834	-0.21325078624
88.0	45.9518681731	-0.225722505487
89.0	45.9773773034	-0.239562378614
90.0	46.0038497613	-0.254877141535
91.0	46.0313363251	-0.27179249395
92.0	46.0598873842	-0.290454728501
93.0	46.0895522422	-0.311032783951
94.0	46.1203774637	-0.333720730661
95.0	46.1524057450	-0.358740710142
96.0	46.1856731848	-0.386346346637
97.0	46.2202068036	-0.416826631482
98.0	46.2560205914	-0.450510282278
99.0	46.2931106067	-0.487770516705
100.0	46.3314486942	-0.529029712958
