	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	1.74485930904	-13.2457392831
51.0	1.86674298217	-14.2766160585
52.0	1.99897256557	-15.4469769374
53.0	2.14272741958	-16.7842088308
54.0	2.29924868185	-18.3220481409
55.0	2.46975243166	-20.1020229519
56.0	2.65525769009	-22.1750072549
57.0	2.85626937081	-24.6026130109
58.0	3.07222604924	-27.4577861167
59.0	3.30059545074	-30.8233177464
60.0	3.53551565337	-34.7859356942
61.0	3.76603527060	-39.4223706893
62.0	3.97446957593	-44.7733275622
63.0	4.13625666006	-50.8043250702
64.0	4.22346776048	-57.3625494774
65.0	4.21314986726	-64.1546318069
66.0	4.09757670420	-70.7754179134
67.0	3.88933627819	-76.7910902390
68.0	3.61664839523	-81.8349945544
69.0	3.31255083541	-85.6629246512
70.0	3.00561211117	-88.1520284081
71.0	2.71607656729	-89.2674688947
72.0	2.45636481303	-89.0283986714
73.0	2.23329799882	-87.4907557008
74.0	2.05025508623	-84.7496806261
75.0	1.90859313031	-80.9548350380
76.0	1.80830927424	-76.3251094756
77.0	1.74820034761	-71.1459286641
78.0	1.72586660296	-65.7387347198
79.0	1.73785105370	-60.4098812286
80.0	1.78001647822	-55.4021967338
81.0	1.84805487558	-50.8705704753
82.0	1.93794591819	-46.8855979988
83.0	2.04624690190	-43.4543927313
84.0	2.17020363024	-40.5450636380
85.0	2.30773461886	-38.1067396378
86.0	2.45735057721	-36.0828894249
87.0	2.61805409969	-34.4188741612
88.0	2.78924417826	-33.0655517043
89.0	2.97063571450	-31.9805319678
90.0	3.16219610163	-31.1281908633
91.0	3.36409739928	-30.4791116932
92.0	3.57668132119	-30.0093243109
93.0	3.80043431860	-29.6995298061
94.0	4.03597025271	-29.5343951296
95.0	4.28401865474	-29.5019493268
96.0	4.54541690873	-29.5930848247
97.0	4.82110497599	-29.8011566027
98.0	5.11212142680	-30.1216665015
99.0	5.41959951009	-30.5520202474
100.0	5.74476196000	-31.0913189015
