	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	45.5042157779	-0.00790944118079
51.0	45.5087609027	-0.00800399463134
52.0	45.5134155670	-0.00797589268495
53.0	45.5181866299	-0.00778344048247
54.0	45.5230871308	-0.00737321879911
55.0	45.5281404318	-0.00667758398185
56.0	45.5333868718	-0.00561268781024
57.0	45.5388938421	-0.00407855006687
58.0	45.5447704332	-0.00196440268701
59.0	45.5511868414	0.000834645057443
60.0	45.5583949637	0.00437989460353
61.0	45.5667381940	0.00861893838404
62.0	45.5766234939	0.0132812325875
63.0	45.5884176758	0.0177736728356
64.0	45.6022526661	0.021174879959
65.0	45.6178209294	0.0224530059275
66.0	45.6343487165	0.0208917489549
67.0	45.6508646502	0.0164448766673
68.0	45.6665989748	0.00971164645578
69.0	45.6812117185	0.00157784709209
70.0	45.6947514960	-0.0071571832008
71.0	45.7074797451	-0.0159568767798
72.0	45.7197136473	-0.0245456946225
73.0	45.7317401576	-0.0328332789725
74.0	45.7437875408	-0.0408367210942
75.0	45.7560265216	-0.0486257302857
76.0	45.7685819884	-0.0562905561951
77.0	45.7815454582	-0.0639256246549
78.0	45.7949858158	-0.0716223886151
79.0	45.8089569298	-0.0794670611224
80.0	45.8235030947	-0.0875407208044
81.0	45.8386630349	-0.0959204570818
82.0	45.8544721055	-0.104680896994
83.0	45.8709643420	-0.113895812129
84.0	45.8881732951	-0.123639687797
85.0	45.9061329193	-0.133989227122
86.0	45.9248780217	-0.145024800513
87.0	45.9444444542	-0.156831872677
88.0	45.9648694156	-0.169502441042
89.0	45.9861914242	-0.183136525929
90.0	46.0084499297	-0.197843750379
91.0	46.0316854082	-0.213745043078
92.0	46.0559388125	-0.230974508738
93.0	46.0812508437	-0.249681495258
94.0	46.1076614169	-0.270032896103
95.0	46.1352082785	-0.292215722724
96.0	46.1639256209	-0.316439974277
97.0	46.1938419741	-0.34294182395
98.0	46.2249776893	-0.371987131638
99.0	46.2573414791	-0.403875263407
100.0	46.2909258895	-0.438942786941
