	Frequency [Hz]	Amplitude [m/s2]	Phase Angle [deg]
50.0	1.72976892531	-13.4484203246
51.0	1.85167172942	-14.4971575724
52.0	1.98406122360	-15.6874531403
53.0	2.12815010982	-17.0470066859
54.0	2.28522068772	-18.6099251742
55.0	2.45653975914	-20.4181777129
56.0	2.64318840736	-22.5231654143
57.0	2.84574631813	-24.9871327402
58.0	3.06373947784	-27.8837877707
59.0	3.29473198924	-31.2968434421
60.0	3.53295637111	-35.3141458783
61.0	3.76752996960	-40.0137860752
62.0	3.98076924295	-45.4381253614
63.0	4.14798783041	-51.5546988518
64.0	4.24095409417	-58.2131389212
65.0	4.23623152768	-65.1230220828
66.0	4.12551619863	-71.8826903079
67.0	3.92087170158	-78.0623716083
68.0	3.65015966314	-83.2998855681
69.0	3.34623473829	-87.3555679178
70.0	3.03758537692	-90.1103860866
71.0	2.74439673251	-91.5311108681
72.0	2.47900752984	-91.6338337147
73.0	2.24814293350	-90.4633325836
74.0	2.05512830345	-88.0919040888
75.0	1.90139939760	-84.6332427279
76.0	1.78725442292	-80.2613744979
77.0	1.71204781226	-75.2198672784
78.0	1.67412197674	-69.8070806114
79.0	1.67077811857	-64.3349843599
80.0	1.69847279547	-59.0774212829
81.0	1.75322889952	-54.2320344411
82.0	1.83110387377	-49.9096090025
83.0	1.92855559540	-46.1468682954
84.0	2.04263922934	-42.9296451292
85.0	2.17105566892	-40.2152988317
86.0	2.31210770195	-37.9493070661
87.0	2.46461549757	-36.0755552053
88.0	2.62782467422	-34.5417936748
89.0	2.80132348293	-33.3019928882
90.0	2.98497493452	-32.3169398613
91.0	3.17886421700	-31.5539496976
92.0	3.38325946061	-30.9862009006
93.0	3.59858331058	-30.5919670882
94.0	3.82539277922	-30.3538784396
95.0	4.06436534285	-30.2582691320
96.0	4.31628946009	-30.2946281991
97.0	4.58205802428	-30.4551515040
98.0	4.86266346578	-30.7343854188
99.0	5.15919318657	-31.1289490876
100.0	5.47282399785	-31.6372969887
