	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.145797256756	-90.1205220028
51.0	0.143021133362	-90.1390308502
52.0	0.140357016196	-90.1610970753
53.0	0.137798561521	-90.1875666288
54.0	0.135339581362	-90.2195063340
55.0	0.132973808718	-90.2582506207
56.0	0.130694560363	-90.3054394685
57.0	0.128494254559	-90.3630203196
58.0	0.126363744267	-90.4331565566
59.0	0.124291480149	-90.5179341749
60.0	0.122262684169	-90.6186908722
61.0	0.120259098762	-90.7347569712
62.0	0.118260502956	-90.8615538320
63.0	0.116249604283	-90.9886269827
64.0	0.114220709462	-91.0993615401
65.0	0.112188306829	-91.1747153632
66.0	0.110187202578	-91.2009577592
67.0	0.108259599376	-91.1765275130
68.0	0.106437129655	-91.1121229693
69.0	0.104731354894	-91.0243260800
70.0	0.103136536412	-90.9285421939
71.0	0.101638064822	-90.8354438659
72.0	0.100219642046	-90.7508208842
73.0	0.0988670114665	-90.6769391112
74.0	0.0975690446683	-90.6140042604
75.0	0.0963175283863	-90.5612175928
76.0	0.0951065383915	-90.5174040829
77.0	0.0939318073218	-90.4813395634
78.0	0.0927902197632	-90.4518994731
79.0	0.0916794448364	-90.4281126293
80.0	0.0905976841451	-90.4091688331
81.0	0.0895435003684	-90.3944065250
82.0	0.0885157048851	-90.3832936367
83.0	0.0875132821621	-90.3754078011
84.0	0.0865353406611	-90.3704184947
85.0	0.085581079159	-90.3680719661
86.0	0.084649764932	-90.3681790070
87.0	0.0837407186005	-90.3706053042
88.0	0.0828533036287	-90.3752640302
89.0	0.0819869186289	-90.3821103140
90.0	0.081140992392	-90.3911372896
91.0	0.0803149790777	-90.4023734879
92.0	0.0795083546496	-90.4158813656
93.0	0.0787206136017	-90.4317568304
94.0	0.0779512653016	-90.4501296571
95.0	0.0771998307299	-90.4711647078
96.0	0.076465837432	-90.4950639081
97.0	0.0757488152018	-90.5220689065
98.0	0.0750482897699	-90.5524643743
99.0	0.074363774691	-90.5865818508
100.0	0.0736947624045	-90.6247274501
