	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.00011840295062	-60.3348926367
51.0	0.00011997442145	-54.3419563785
52.0	0.000123822879561	-47.5049140794
53.0	0.000131082467964	-40.0897268781
54.0	0.000143049509037	-32.5718144373
55.0	0.000161052830047	-25.5429851273
56.0	0.000186349853515	-19.5467240325
57.0	0.000220104755139	-14.9535455952
58.0	0.000263415766178	-11.9435289632
59.0	0.000317293245767	-10.5638152546
60.0	0.0003824858556	-10.7955086240
61.0	0.000459076493828	-12.5919430477
62.0	0.000545829337863	-15.8804775821
63.0	0.000639441005373	-20.5346643269
64.0	0.000734171981682	-26.3338434930
65.0	0.000822566544524	-32.9400562347
66.0	0.000897519397252	-39.9248624951
67.0	0.000954709353118	-46.8504508928
68.0	0.000993729397788	-53.3635946695
69.0	0.00101729934202	-59.2488871980
70.0	0.00102952076251	-64.4246497159
71.0	0.00103441057722	-68.9043797534
72.0	0.00103518551237	-72.7535544161
73.0	0.00103413250084	-76.0574932093
74.0	0.00103275489194	-78.9025509889
75.0	0.00103198503605	-81.3671929378
76.0	0.00103237176788	-83.5189195770
77.0	0.0010342194349	-85.4141483588
78.0	0.00103768260532	-87.0993555932
79.0	0.00104282762146	-88.6126033498
80.0	0.0010496714921	-89.9850480963
81.0	0.00105820601238	-91.2422732458
82.0	0.0010684125131	-92.4054048406
83.0	0.00108027074457	-93.4920203090
84.0	0.00109376415812	-94.5168784632
85.0	0.00110888296617	-95.4925027121
86.0	0.00112562588654	-96.4296466733
87.0	0.00114400108718	-97.3376674046
88.0	0.00116402667973	-98.2248263741
89.0	0.0011857309709	-99.0985344722
90.0	0.00120915257384	-99.9655539911
91.0	0.00123434047013	-100.832167440
92.0	0.00126135404265	-101.704321300
93.0	0.00129026308143	-102.587750955
94.0	0.00132114777678	-103.488091779
95.0	0.00135409864369	-104.410980363
96.0	0.00138921634869	-105.362149274
97.0	0.00142661134899	-106.347517905
98.0	0.00146640328503	-107.373281278
99.0	0.00150871994622	-108.445998779
100.0	0.00155369567517	-109.572590923
