	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.00420093312986	67.0043009119
51.0	0.00453587127402	65.4595911967
52.0	0.00490966954328	63.7366060572
53.0	0.00532821407267	61.8034311903
54.0	0.00579821509224	59.6211178785
55.0	0.00632712832404	57.1421134226
56.0	0.00692285869718	54.3085524324
57.0	0.00759305117443	51.0506758816
58.0	0.00834364713318	47.2860041831
59.0	0.00917622879633	42.9205434295
60.0	0.010083585853	37.8543479314
61.0	0.0110432157692	31.9950304938
62.0	0.012009736406	25.2832768465
63.0	0.0129101006588	17.7313849376
64.0	0.0136491250919	9.46567679263
65.0	0.0141320744569	0.74787592179
66.0	0.0142993583872	-8.05458272897
67.0	0.0141519796063	-16.5525741088
68.0	0.0137477653688	-24.4317779559
69.0	0.0131728203608	-31.5079878123
70.0	0.0125107380411	-37.7246594369
71.0	0.0118254486192	-43.1156372213
72.0	0.0111581238606	-47.7629461324
73.0	0.0105314273861	-51.7654189129
74.0	0.00995543679642	-55.2204802028
75.0	0.00943262065872	-58.2156797210
76.0	0.00896128371692	-60.8259746008
77.0	0.00853771062868	-63.1138893687
78.0	0.00815740694616	-65.1308760487
79.0	0.00781577351615	-66.9190117617
80.0	0.00750844586727	-68.5126409066
81.0	0.00723144414673	-69.9398116891
82.0	0.00698122015433	-71.2234718539
83.0	0.00675465136802	-72.3824378215
84.0	0.00654900990175	-73.4321688987
85.0	0.00636192169498	-74.3853806071
86.0	0.00619132392186	-75.2525284546
87.0	0.00603542464819	-76.0421882260
88.0	0.00589266646858	-76.7613541444
89.0	0.0057616947727	-77.4156714911
90.0	0.00564133058855	-78.0096168138
91.0	0.00553054782863	-78.5466360835
92.0	0.00542845451411	-79.0292483388
93.0	0.00533427769096	-79.4591212759
94.0	0.00524735174814	-79.8371238497
95.0	0.00516710990404	-80.1633598231
96.0	0.0050930789169	-80.4371866688
97.0	0.00502487685486	-80.6572235678
98.0	0.00496221428253	-80.8213537607
99.0	0.00490489906975	-80.9267275994
100.0	0.00485284524033	-80.9697067720
