	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.145745585103	-90.1191140988
51.0	0.142968192096	-90.1375325758
52.0	0.140302789095	-90.1595060004
53.0	0.137743031362	-90.1858809570
54.0	0.135282729949	-90.2177251464
55.0	0.132915616594	-90.2563741789
56.0	0.130635006219	-90.3034695750
57.0	0.128433314681	-90.3609607025
58.0	0.126301391595	-90.4310131859
59.0	0.124227683238	-90.5157153026
60.0	0.122197405052	-90.6164063775
61.0	0.120192291598	-90.7324163363
62.0	0.118192113408	-90.8591619380
63.0	0.116179571037	-90.9861774169
64.0	0.11414897037	-91.0968289825
65.0	0.112114808449	-91.1720514220
66.0	0.110111909506	-91.1980953160
67.0	0.108182496871	-91.1733936853
68.0	0.106358217712	-91.1086536445
69.0	0.104650637598	-91.0204740908
70.0	0.103054013771	-90.9242772512
71.0	0.101553728084	-90.8307477621
72.0	0.100133473576	-90.7456819230
73.0	0.0987789853788	-90.6713478234
74.0	0.0974791289332	-90.6079507061
75.0	0.0962256859277	-90.5546899000
76.0	0.095012728178	-90.5103877474
77.0	0.0938359854985	-90.4738171536
78.0	0.0926923393706	-90.4438505320
79.0	0.091579456865	-90.4195136432
80.0	0.0904955370649	-90.3999932082
81.0	0.0894391404048	-90.3846245388
82.0	0.088409075979	-90.3728723508
83.0	0.0874043261436	-90.3643109288
84.0	0.0864239967198	-90.3586062237
85.0	0.0854672840989	-90.3555007277
86.0	0.084533453069	-90.3548011955
87.0	0.0836218214677	-90.3563689451
88.0	0.0827317501001	-90.3601123863
89.0	0.0818626348542	-90.3659814277
90.0	0.0810139015843	-90.3739634640
91.0	0.0801850014874	-90.3840806827
92.0	0.0793754078018	-90.3963885108
93.0	0.0785846121703	-90.4109750437
94.0	0.0778121213057	-90.4279613530
95.0	0.0770574535948	-90.4475025866
96.0	0.0763201345592	-90.4697898052
97.0	0.075599692372	-90.4950524949
98.0	0.0748956517065	-90.5235616963
99.0	0.0742075261416	-90.5556336715
100.0	0.0735348093326	-90.5915574431
