	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.00418355419461	67.5680439122
51.0	0.00450922638434	66.0396463300
52.0	0.00487215378612	64.3334630335
53.0	0.00527792681038	62.4176153762
54.0	0.00573290014876	60.2531932450
55.0	0.00624410559857	57.7926860708
56.0	0.00681895077321	54.9782736762
57.0	0.00746451507621	51.7402463277
58.0	0.00818613287755	47.9961778712
59.0	0.008984807281	43.6521325561
60.0	0.00985291942363	38.6082279533
61.0	0.0107679795791	32.7721456958
62.0	0.0116854053158	26.0846468140
63.0	0.0125341246559	18.5581112125
64.0	0.01322224476	10.3189508361
65.0	0.013659149363	1.62898739916
66.0	0.0137889882302	-7.14423635233
67.0	0.0136147995495	-15.6114770080
68.0	0.0131942211073	-23.4582842222
69.0	0.0126114962814	-30.5003082036
70.0	0.0119477123795	-36.6808467654
71.0	0.011264458659	-42.0335697553
72.0	0.0106010938809	-46.6403090776
73.0	0.00997903275812	-50.5996836044
74.0	0.00940756111894	-54.0088805058
75.0	0.00888867975772	-56.9551856152
76.0	0.00842043801061	-59.5132621243
77.0	0.00799899716087	-61.7453066724
78.0	0.0076198181275	-63.7024047640
79.0	0.0072783019305	-65.4262232708
80.0	0.00697010834747	-66.9506463939
81.0	0.00669129338838	-68.3032054473
82.0	0.00643834911143	-69.5062661981
83.0	0.00620819365771	-70.5779889847
84.0	0.00599813824044	-71.5330920882
85.0	0.00580584556413	-72.3834527654
86.0	0.00562928727575	-73.1385768559
87.0	0.0054667041523	-73.8059627222
88.0	0.00531657067273	-74.3913809395
89.0	0.00517756456628	-74.8990857355
90.0	0.00504854121573	-75.3319715607
91.0	0.00492851287543	-75.6916847278
92.0	0.00481663229599	-75.9786984989
93.0	0.00471218057786	-76.1923579569
94.0	0.00461455914537	-76.3309015924
95.0	0.00452328580823	-76.3914655033
96.0	0.00443799505131	-76.3700783235
97.0	0.00435844288332	-76.2616567493
98.0	0.00428451666762	-76.0600158187
99.0	0.00421625056813	-75.7579144445
100.0	0.00415384732183	-75.3471011776
