	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.000180777878497	-104.660730239
51.0	0.000190257938851	-105.674288201
52.0	0.000200492249244	-106.818791699
53.0	0.000211562557968	-108.120162316
54.0	0.00022355138566	-109.610388899
55.0	0.000236533642912	-111.328908089
56.0	0.000250561002697	-113.324081923
57.0	0.000265634238279	-115.654495614
58.0	0.00028165655388	-118.389437387
59.0	0.000298359325333	-121.607268053
60.0	0.000315194031506	-125.389342182
61.0	0.000331198517903	-129.805875115
62.0	0.000344884973196	-134.889690993
63.0	0.000354265786521	-140.596834120
64.0	0.000357185600506	-146.763232097
65.0	0.000352028585881	-153.082412145
66.0	0.000338526164618	-159.134515179
67.0	0.00031808327416	-164.470284648
68.0	0.000293298094529	-168.708914177
69.0	0.000267033417729	-171.597295461
70.0	0.000241674428482	-173.015774060
71.0	0.000218855105979	-172.955106566
72.0	0.000199528508271	-171.494994910
73.0	0.000184152713295	-168.796636949
74.0	0.000172853076772	-165.102031995
75.0	0.000165524659919	-160.722601679
76.0	0.000161894162231	-156.004334447
77.0	0.000161571922412	-151.274795884
78.0	0.00016410917237	-146.794194576
79.0	0.000169055505753	-142.731254585
80.0	0.000176003691469	-139.167492425
81.0	0.000184614620754	-136.118691657
82.0	0.000194624154479	-133.559924904
83.0	0.000205838312473	-131.445977604
84.0	0.000218123180151	-129.724954320
85.0	0.000231393786787	-128.346039789
86.0	0.000245604110792	-127.263259710
87.0	0.000260738973032	-126.436858211
88.0	0.000276807859683	-125.833408191
89.0	0.000293840426859	-125.425328743
90.0	0.000311883360135	-125.190186083
91.0	0.000330998286557	-125.109966342
92.0	0.000351260497979	-125.170409454
93.0	0.000372758281338	-125.360435511
94.0	0.000395592717277	-125.671670294
95.0	0.000419877827665	-126.098063101
96.0	0.000445740985449	-126.635585956
97.0	0.000473323503291	-127.282002444
98.0	0.000502781320564	-128.036695390
99.0	0.000534285707927	-128.900543529
100.0	0.000568023873132	-129.875729377
