	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.000112371101996	-54.1624100371
51.0	0.000115381206128	-47.1859984257
52.0	0.000121462497903	-39.5366803931
53.0	0.000131827983228	-31.6745110312
54.0	0.000147725982461	-24.1970818692
55.0	0.000170336706881	-17.6685606583
56.0	0.000200758291941	-12.4783915221
57.0	0.000240065198516	-8.81285155524
58.0	0.000289354975617	-6.71382604005
59.0	0.000349694910945	-6.15488855282
60.0	0.000421894784945	-7.09218908945
61.0	0.000506040958754	-9.48096227110
62.0	0.000600775998535	-13.2618417276
63.0	0.000702490092399	-18.3246034170
64.0	0.000804940575153	-24.4639749351
65.0	0.000900061825755	-31.3552158362
66.0	0.000980227951286	-38.5807258347
67.0	0.00104088535807	-45.7113861012
68.0	0.00108174305448	-52.4008731224
69.0	0.00110587924624	-58.4392478741
70.0	0.00111782822238	-63.7491692815
71.0	0.00112199094001	-68.3475904420
72.0	0.00112187076197	-72.3027569352
73.0	0.00111994550656	-75.7022213081
74.0	0.0011178352386	-78.6341526538
75.0	0.00111653836392	-81.1785016443
76.0	0.00111663783008	-83.4039949408
77.0	0.00111845319051	-85.3680705666
78.0	0.00112214373789	-87.1180616220
79.0	0.00112777528888	-88.6927559368
80.0	0.0011353622161	-90.1239305128
81.0	0.00114489342067	-91.4377045179
82.0	0.00115634813733	-92.6556713273
83.0	0.00116970541293	-93.7958204207
84.0	0.00118494972056	-94.8732780797
85.0	0.00120207419763	-95.9008993062
86.0	0.0012210824841	-96.8897407519
87.0	0.00124198973399	-97.8494399422
88.0	0.00126482316967	-98.7885213436
89.0	0.00128962238773	-99.7146458188
90.0	0.00131643954625	-100.634816395
91.0	0.00134533951768	-101.555550456
92.0	0.00137640003074	-102.483026560
93.0	0.00140971181837	-103.423212149
94.0	0.00144537875598	-104.381977243
95.0	0.00148351795906	-105.365198210
96.0	0.00152425978262	-106.378855047
97.0	0.00156774766247	-107.429124515
98.0	0.00161413766777	-108.522471503
99.0	0.00166359762855	-109.665740427
100.0	0.00171630563722	-110.866153465
