	Frequency [Hz]	Amplitude [m/s]	Phase Angle [deg]
50.0	0.000276525922117	-108.839648390
51.0	0.000294727309014	-110.186266203
52.0	0.000314765342847	-111.699009109
53.0	0.000336890069524	-113.408696928
54.0	0.000361377012057	-115.353061793
55.0	0.000388517345002	-117.578300819
56.0	0.000418595081532	-120.140766167
57.0	0.000451841154583	-123.108523443
58.0	0.000488348503496	-126.562152708
59.0	0.000527926127824	-130.593511792
60.0	0.000569869372598	-135.300138559
61.0	0.000612644526914	-140.771698516
62.0	0.000653558247002	-147.064421746
63.0	0.000688630424867	-154.162505277
64.0	0.000713044792443	-161.935633071
65.0	0.000722443212376	-170.117517153
66.0	0.000714677832858	-178.335491492
67.0	0.00069086960496	173.805885441
68.0	0.000654883128586	166.627255416
69.0	0.000611658934248	160.321137757
70.0	0.000565636371903	154.953355887
71.0	0.000519997423508	150.500841208
72.0	0.000476642028735	146.894105491
73.0	0.000436497884762	144.048919695
74.0	0.000399871270193	141.884876744
75.0	0.000366720030791	140.334238603
76.0	0.000336833152911	139.345049910
77.0	0.000309937793425	138.881347864
78.0	0.000285758812691	138.922070513
79.0	0.000264050002614	139.459393701
80.0	0.000244609508678	140.496670658
81.0	0.000227286851521	142.045790189
82.0	0.000211985533669	144.123518583
83.0	0.000198662979366	146.746240534
84.0	0.000187328005459	149.922555858
85.0	0.000178034966327	153.643624342
86.0	0.000170873203809	157.872213294
87.0	0.000165950858243	162.533089727
88.0	0.000163373825539	167.509008065
89.0	0.000163223436632	172.646514285
90.0	0.000165538805408	177.772720126
91.0	0.000170309600936	-177.281394584
92.0	0.000177481448726	-172.657381700
93.0	0.000186971229697	-168.457290886
94.0	0.000198686436467	-164.739659257
95.0	0.000212542992833	-161.525703400
96.0	0.000228478366757	-158.809369480
97.0	0.0002464593991	-156.567654910
98.0	0.000266485831939	-154.769066206
99.0	0.000288590968396	-153.379609012
100.0	0.00031284071245	-152.366439381
